,Unnamed: 0,Unnamed: 0.1,index,season,team,description,attackspeed,statF,shotsF,goalsF,xGF,shotsA,goalsA,xGA,xGD,xGF/Sh,xGA/Sh,team_id
130,50,2,Slow,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,Slow,Slow,28,4,5.091967155225575,24.0,4.0,3.5797873213887215,1.5121798338368535,0.1818559698294848,0.1491578050578634,83
131,51,3,Standard,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,Standard,Standard,129,13,13.39873630553484,106.0,10.0,10.507785198278725,2.8909511072561145,0.10386617291112278,0.09913004904036532,83
132,52,0,Fast,2015,Swansea,Swansea xG stats for the 2015/2016 season ,Fast,Fast,19,5,3.1509274379350245,24.0,2.0,3.46256186068058,-0.31163442274555564,0.16583828620710656,0.14427341086169085,84
133,53,1,Normal,2015,Swansea,Swansea xG stats for the 2015/2016 season ,Normal,Normal,287,23,23.702598926611252,339.0,24.0,33.767686126753695,-10.065087200142443,0.08258745270596253,0.09960969358924393,84
134,54,2,Slow,2015,Swansea,Swansea xG stats for the 2015/2016 season ,Slow,Slow,18,0,0.6720887692645192,22.0,4.0,4.3086516968905935,-3.636562927626074,0.03733826495913997,0.19584780440411784,84
135,55,3,Standard,2015,Swansea,Swansea xG stats for the 2015/2016 season ,Standard,Standard,118,14,14.158449079841375,141.0,22.0,19.29134374856949,-5.132894668728113,0.11998685660882524,0.13681804076999635,84
136,56,0,Fast,2015,Stoke,Stoke xG stats for the 2015/2016 season ,Fast,Fast,30,3,5.0624111155048,31.0,7.0,5.123474237509073,-0.06106312200427056,0.16874703718349338,0.16527336250029265,85
137,57,1,Normal,2015,Stoke,Stoke xG stats for the 2015/2016 season ,Normal,Normal,271,26,26.979968971107155,345.0,28.0,31.92287834733725,-4.942909376230091,0.09955708107419614,0.09253008216619492,85
138,58,2,Slow,2015,Stoke,Stoke xG stats for the 2015/2016 season ,Slow,Slow,21,0,0.9167954442091286,22.0,1.0,1.5468785110861063,-0.6300830668769777,0.04365692591472041,0.07031265959482301,85
139,59,3,Standard,2015,Stoke,Stoke xG stats for the 2015/2016 season ,Standard,Standard,97,12,10.777096369303763,137.0,19.0,16.071687750518322,-5.294591381214558,0.11110408628148208,0.11731158941984175,85
140,60,0,Fast,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,Fast,Fast,27,4,2.867310198023916,25.0,3.0,3.83768701646477,-0.9703768184408544,0.10619667400088577,0.1535074806585908,86
141,61,1,Normal,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,Normal,Normal,283,28,24.82459468906745,340.0,39.0,32.256681830622256,-7.432087141554803,0.08771941586242916,0.09487259361947722,86
142,62,2,Slow,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,Slow,Slow,8,1,1.1610773010179398,38.0,4.0,4.111993579193951,-2.9509162781760097,0.1451346626272425,0.1082103573472092,86
143,63,3,Standard,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,Standard,Standard,80,11,9.905159710906444,151.0,19.0,17.97992857452482,-8.074768863618374,0.12381449638633055,0.11907237466572727,86
144,64,0,Fast,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,Fast,Fast,31,3,4.695779631845653,27.0,3.0,2.7535445960238576,1.942235035821796,0.1514767623176017,0.1019831331860688,87
145,65,1,Normal,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,Normal,Normal,415,40,33.91671119257808,244.0,28.0,19.618738493416465,14.29797269916162,0.08172701492187487,0.08040466595662484,87
146,66,2,Slow,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,Slow,Slow,41,3,3.0036076158285137,23.0,2.0,2.3296470399945965,0.6739605758339167,0.07325872233728083,0.10128900173889556,87
147,67,3,Standard,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,Standard,Standard,143,17,14.120362344197929,106.0,17.0,14.654393047094345,-0.5340307028964162,0.09874379261676873,0.138248991010324,87
148,68,0,Fast,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,Fast,Fast,33,6,7.033714095130563,19.0,5.0,4.6904222895391285,2.3432918055914342,0.2131428513675928,0.2468643310283752,88
149,69,1,Normal,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,Normal,Normal,383,44,39.5675797527656,209.0,21.0,21.60267114872113,17.964908604044467,0.10330960770957076,0.10336206291254127,88
150,70,2,Slow,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,Slow,Slow,26,3,1.3687998205423355,13.0,1.0,1.3065215134993196,0.062278307043015964,0.05264614694393598,0.10050165488456304,88
151,71,3,Standard,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,Standard,Standard,173,18,19.608954190276567,97.0,14.0,11.308780114166439,8.300174076110125,0.11334655601315932,0.11658536200171585,88
152,72,0,Fast,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,Fast,Fast,19,4,4.037034224718808,26.0,4.0,3.8238353934139013,0.2131988313049078,0.21247548551151627,0.14707059205438086,89
153,73,1,Normal,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,Normal,Normal,274,31,29.37935630884021,224.0,16.0,21.247090271674093,8.132266037166119,0.10722392813445332,0.09485308156997364,89
154,74,2,Slow,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,Slow,Slow,25,3,3.4558028001338243,20.0,1.0,1.5825287606567144,1.87327403947711,0.138232112005353,0.07912643803283573,89
155,75,3,Standard,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,Standard,Standard,115,11,11.960524275898932,143.0,14.0,15.543454077094793,-3.58292980119586,0.10400455892086027,0.10869548305660696,89
156,76,0,Fast,2015,Watford,Watford xG stats for the 2015/2016 season ,Fast,Fast,30,2,3.51745331659913,33.0,1.0,3.1840031100437045,0.3334502065554261,0.11724844388663767,0.0964849427285971,90
157,77,1,Normal,2015,Watford,Watford xG stats for the 2015/2016 season ,Normal,Normal,289,20,24.39447208121419,317.0,34.0,32.084725365508355,-7.690253284294157,0.08440993799728093,0.1012136446861462,90
158,78,2,Slow,2015,Watford,Watford xG stats for the 2015/2016 season ,Slow,Slow,15,3,2.814238853752613,22.0,1.0,2.1321718697436154,0.6820669840089977,0.18761592358350754,0.09691690317016434,90
159,79,3,Standard,2015,Watford,Watford xG stats for the 2015/2016 season ,Standard,Standard,115,15,15.788341575302185,130.0,14.0,16.884191411547366,-1.0958498362451792,0.1372899267417581,0.12987839547344127,90
160,0,0,Fast,2016,Everton,Everton xG stats for the 2016/2017 season ,Fast,Fast,38,8,5.320115617476403,27.0,2.0,4.862116137519479,0.4579994799569249,0.14000304256516852,0.1800783754636844,72
161,1,1,Normal,2016,Everton,Everton xG stats for the 2016/2017 season ,Normal,Normal,317,36,31.492069632280607,241.0,23.0,23.99996955180541,7.492100080475211,0.09934406824063287,0.0995849358996075,72
162,2,2,Slow,2016,Everton,Everton xG stats for the 2016/2017 season ,Slow,Slow,18,1,1.677757766097784,28.0,4.0,2.54029754223302,-0.862539776135236,0.09320876478321022,0.09072491222260784,72
163,3,3,Standard,2016,Everton,Everton xG stats for the 2016/2017 season ,Standard,Standard,133,17,15.375000731088221,152.0,15.0,16.090966523624953,-0.7159657925367355,0.1156015092563024,0.10586162186595366,72
164,4,0,Fast,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,Fast,Fast,15,1,1.623704442754388,48.0,12.0,9.338485429529099,-7.714780986774713,0.10824696285029252,0.19455177978185625,73
165,5,1,Normal,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,Normal,Normal,283,32,31.007163546979427,326.0,35.0,34.571590518113226,-3.5644269711337984,0.10956594892925592,0.10604782367519394,73
166,6,2,Slow,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,Slow,Slow,33,4,3.475088896229863,36.0,5.0,4.385921026580037,-0.9108321303501724,0.10530572412817768,0.1218311396272232,73
167,7,3,Standard,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,Standard,Standard,124,18,16.966587557457387,147.0,15.0,20.311585310846567,-3.34499775338918,0.13682731901175313,0.1381740497336501,73
168,8,0,Fast,2016,Southampton,Southampton xG stats for the 2016/2017 season ,Fast,Fast,25,1,1.7680838238447905,32.0,4.0,3.562653728760779,-1.7945699049159884,0.07072335295379162,0.11133292902377434,74
169,9,1,Normal,2016,Southampton,Southampton xG stats for the 2016/2017 season ,Normal,Normal,372,24,31.723393596243113,254.0,21.0,20.081077257171273,11.642316339071838,0.08527793977484707,0.07905935928020186,74
170,10,2,Slow,2016,Southampton,Southampton xG stats for the 2016/2017 season ,Slow,Slow,25,5,3.0423523727804422,11.0,1.0,0.6957139102742076,2.3466384625062338,0.12169409491121767,0.06324671911583707,74
171,11,3,Standard,2016,Southampton,Southampton xG stats for the 2016/2017 season ,Standard,Standard,130,11,15.777627739124,140.0,22.0,18.87406729254872,-3.0964395534247164,0.12136636722403076,0.13481476637534798,74
172,12,0,Fast,2016,Leicester,Leicester xG stats for the 2016/2017 season ,Fast,Fast,36,7,6.369819782674313,23.0,5.0,2.8840501606464386,3.485769622027873,0.1769394384076198,0.12539348524549734,75
173,13,1,Normal,2016,Leicester,Leicester xG stats for the 2016/2017 season ,Normal,Normal,247,26,21.838497870136045,355.0,34.0,31.85668545216322,-10.018187582027169,0.08841497113415406,0.08973714211876964,75
174,14,2,Slow,2016,Leicester,Leicester xG stats for the 2016/2017 season ,Slow,Slow,20,2,1.8540157973766327,40.0,4.0,2.9226962719112635,-1.0686804745346308,0.09270078986883164,0.07306740679778159,75
175,15,3,Standard,2016,Leicester,Leicester xG stats for the 2016/2017 season ,Standard,Standard,132,13,17.004920419305567,137.0,20.0,15.91329622361809,1.0916241956874728,0.1288251546917088,0.11615544688772328,75
176,16,0,Fast,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,Fast,Fast,21,5,3.7921894723549485,17.0,2.0,1.997276235371828,1.7949132369831204,0.18058045106452136,0.1174868373748134,76
177,17,1,Normal,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,Normal,Normal,248,16,20.161987176164985,346.0,36.0,31.971557402517647,-11.809570226352664,0.08129833538776203,0.09240334509398164,76
178,18,2,Slow,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,Slow,Slow,16,1,0.8104057097807527,33.0,2.0,3.29300522711128,-2.482599517330528,0.050650356861297034,0.0997880371851903,76
179,19,3,Standard,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,Standard,Standard,113,21,13.98146627470851,122.0,11.0,11.900156749412416,2.081309525296092,0.12372979004166824,0.0975422684378067,76
180,20,0,Fast,2016,Sunderland,Sunderland xG stats for the 2016/2017 season ,Fast,Fast,32,4,3.364813690073788,39.0,8.0,5.317782814614475,-1.9529691245406864,0.10515042781480588,0.13635340550293526,77
181,21,1,Normal,2016,Sunderland,Sunderland xG stats for the 2016/2017 season ,Normal,Normal,230,14,17.807157816365358,424.0,39.0,39.20080158673228,-21.393643770366907,0.07742242528854505,0.09245472072342516,77
182,22,2,Slow,2016,Sunderland,Sunderland xG stats for the 2016/2017 season ,Slow,Slow,10,0,0.4061945341527462,31.0,4.0,4.041925176978111,-3.635730642825365,0.04061945341527462,0.13038468312832616,77
183,23,3,Standard,2016,Sunderland,Sunderland xG stats for the 2016/2017 season ,Standard,Standard,116,11,13.719433723017573,183.0,18.0,19.62730601616204,-5.9078722931444645,0.11827098037084115,0.10725303833968326,77
184,24,0,Fast,2016,Crystal_Palace,Crystal Palace xG stats for the 2016/2017 season ,Fast,Fast,19,4,2.303179083392024,43.0,9.0,7.191841362044215,-4.888662278652191,0.12121995175747495,0.16725212469870268,78
185,25,1,Normal,2016,Crystal_Palace,Crystal Palace xG stats for the 2016/2017 season ,Normal,Normal,246,28,22.70762314414605,327.0,32.0,28.40255624242127,-5.694933098275214,0.09230741115506526,0.08685797016030969,78
186,26,2,Slow,2016,Crystal_Palace,Crystal Palace xG stats for the 2016/2017 season ,Slow,Slow,13,0,0.4372660955414176,21.0,1.0,1.666737711057067,-1.229471615515649,0.033635853503185965,0.0793684624312889,78
187,27,3,Standard,2016,Crystal_Palace,Crystal Palace xG stats for the 2016/2017 season ,Standard,Standard,163,18,22.154501597397037,126.0,21.0,13.309314524754882,8.84518707264215,0.1359171877140922,0.10562948035519748,78
188,28,0,Fast,2016,Chelsea,Chelsea xG stats for the 2016/2017 season ,Fast,Fast,49,9,8.332593755796553,18.0,5.0,4.890341755002737,3.4422520007938147,0.17005293379176634,0.27168565305570763,80
189,29,1,Normal,2016,Chelsea,Chelsea xG stats for the 2016/2017 season ,Normal,Normal,334,46,35.17445871606469,188.0,15.0,13.752923783380535,21.42153493268416,0.10531275064690028,0.07315384991159861,80
190,30,2,Slow,2016,Chelsea,Chelsea xG stats for the 2016/2017 season ,Slow,Slow,38,6,3.1268815789371733,18.0,4.0,1.7027968894690275,1.4240846894681454,0.08228635734045192,0.09459982719272376,80
191,31,3,Standard,2016,Chelsea,Chelsea xG stats for the 2016/2017 season ,Standard,Standard,161,24,17.790684772655368,100.0,9.0,9.371622825041412,8.419061947613955,0.11050114765624452,0.09371622825041412,80
192,32,0,Fast,2016,West_Ham,West Ham xG stats for the 2016/2017 season ,Fast,Fast,33,4,4.069206157699227,29.0,6.0,4.787214021198452,-0.7180078634992242,0.1233092775060372,0.1650763455585673,81
193,33,1,Normal,2016,West_Ham,West Ham xG stats for the 2016/2017 season ,Normal,Normal,286,22,27.608756713103503,329.0,42.0,38.30925647635013,-10.700499763246627,0.09653411438148078,0.11644150904665693,81
194,34,2,Slow,2016,West_Ham,West Ham xG stats for the 2016/2017 season ,Slow,Slow,22,1,1.3507589679211378,17.0,1.0,0.845098007004708,0.5056609609164298,0.061398134905506274,0.04971164747086518,81
195,35,3,Standard,2016,West_Ham,West Ham xG stats for the 2016/2017 season ,Standard,Standard,158,20,17.633535892236978,129.0,15.0,17.133711711503565,0.4998241807334125,0.11160465754580366,0.13281947063181054,81
196,36,0,Fast,2016,Tottenham,Tottenham xG stats for the 2016/2017 season ,Fast,Fast,40,6,4.622048733755946,28.0,3.0,3.199189441278577,1.4228592924773693,0.11555121834389866,0.11425676575994916,82
197,37,1,Normal,2016,Tottenham,Tottenham xG stats for the 2016/2017 season ,Normal,Normal,419,54,41.74063527490944,216.0,12.0,21.657036011107262,20.08359926380217,0.09961965459405593,0.10026405560697807,82
198,38,2,Slow,2016,Tottenham,Tottenham xG stats for the 2016/2017 season ,Slow,Slow,42,6,5.834497216157615,12.0,1.0,1.1778054512105882,4.656691764947028,0.13891660038470513,0.09815045426754902,82
199,39,3,Standard,2016,Tottenham,Tottenham xG stats for the 2016/2017 season ,Standard,Standard,170,20,20.846753711812198,93.0,10.0,9.227497058454901,11.619256653357295,0.12262796301066,0.09922039847800967,82
200,40,0,Fast,2016,Arsenal,Arsenal xG stats for the 2016/2017 season ,Fast,Fast,30,8,7.218765186145903,28.0,2.0,4.191531419754028,3.0272337663918734,0.2406255062048634,0.149697550705501,83
201,41,1,Normal,2016,Arsenal,Arsenal xG stats for the 2016/2017 season ,Normal,Normal,383,47,40.82454704912379,255.0,24.0,25.24772448185832,15.576822567265479,0.1065915066556757,0.09901068424258162,83
202,42,2,Slow,2016,Arsenal,Arsenal xG stats for the 2016/2017 season ,Slow,Slow,23,5,4.199338914360851,11.0,1.0,0.3499004282057285,3.8494384861551225,0.18257995279829786,0.031809129836884414,83
203,43,3,Standard,2016,Arsenal,Arsenal xG stats for the 2016/2017 season ,Standard,Standard,134,17,16.709880626760427,139.0,17.0,18.75261272676289,-2.042732100002468,0.12470060169224195,0.13491088292635173,83
204,44,0,Fast,2016,Swansea,Swansea xG stats for the 2016/2017 season ,Fast,Fast,11,1,1.2395211369730532,31.0,1.0,3.9437702652066946,-2.7042491282336414,0.11268373972482305,0.12721839565182885,84
205,45,1,Normal,2016,Swansea,Swansea xG stats for the 2016/2017 season ,Normal,Normal,243,22,20.54226320143789,347.0,46.0,42.51936197374016,-21.97709877230227,0.08453606255735757,0.12253418436236355,84
206,46,2,Slow,2016,Swansea,Swansea xG stats for the 2016/2017 season ,Slow,Slow,17,2,1.2912236973643303,33.0,6.0,5.5880969427526,-4.2968732453882685,0.07595433513907825,0.16933627099250306,84
207,47,3,Standard,2016,Swansea,Swansea xG stats for the 2016/2017 season ,Standard,Standard,134,20,16.759134544990953,113.0,17.0,19.750227767974145,-2.991093222983181,0.12506816824620118,0.17478077670773573,84
208,48,0,Fast,2016,Stoke,Stoke xG stats for the 2016/2017 season ,Fast,Fast,33,5,4.426596317440271,41.0,9.0,6.725346470251679,-2.2987501528114085,0.13413928234667488,0.16403284073784585,85
209,49,1,Normal,2016,Stoke,Stoke xG stats for the 2016/2017 season ,Normal,Normal,246,18,29.16343186749145,308.0,25.0,27.09819266758859,2.0652391999028623,0.11855053604671326,0.08798114502463829,85
210,50,2,Slow,2016,Stoke,Stoke xG stats for the 2016/2017 season ,Slow,Slow,17,3,2.3957861536182463,30.0,5.0,5.3160059582442045,-2.920219804625958,0.14092859727166154,0.17720019860814015,85
211,51,3,Standard,2016,Stoke,Stoke xG stats for the 2016/2017 season ,Standard,Standard,133,15,16.32945209927857,163.0,17.0,14.758199703879654,1.5712523953989148,0.12277783533292155,0.09054110247778928,85
212,52,0,Fast,2016,Liverpool,Liverpool xG stats for the 2016/2017 season ,Fast,Fast,31,7,4.037825858220458,19.0,4.0,3.9191915430128574,0.1186343152076006,0.1302524470393696,0.20627323910593987,87
213,53,1,Normal,2016,Liverpool,Liverpool xG stats for the 2016/2017 season ,Normal,Normal,425,46,42.95476117078215,179.0,23.0,19.30604001833126,23.64872115245089,0.10107002628419327,0.10785497216944838,87
214,54,2,Slow,2016,Liverpool,Liverpool xG stats for the 2016/2017 season ,Slow,Slow,40,5,3.463432101532817,10.0,1.0,0.2363792778924108,3.227052823640406,0.08658580253832042,0.023637927789241075,87
215,55,3,Standard,2016,Liverpool,Liverpool xG stats for the 2016/2017 season ,Standard,Standard,143,20,17.91993513982743,102.0,14.0,15.130461023189127,2.7894741166383032,0.12531423174704498,0.14833785316852086,87
216,56,0,Fast,2016,Manchester_City,Manchester City xG stats for the 2016/2017 season ,Fast,Fast,38,7,8.23650242947042,19.0,5.0,3.6052360180765386,4.631266411393881,0.2167500639334321,0.18974926410929152,88
217,57,1,Normal,2016,Manchester_City,Manchester City xG stats for the 2016/2017 season ,Normal,Normal,392,48,51.615254557691536,175.0,22.0,14.352498266380277,37.26275629131123,0.13167156774921304,0.08201427580788731,88
218,58,2,Slow,2016,Manchester_City,Manchester City xG stats for the 2016/2017 season ,Slow,Slow,49,7,7.925710111856461,17.0,2.0,1.8929707622155547,6.032739349640906,0.1617491859562543,0.11135122130679734,88
219,59,3,Standard,2016,Manchester_City,Manchester City xG stats for the 2016/2017 season ,Standard,Standard,159,18,17.854642522521317,90.0,10.0,11.28174779098481,6.572894731536508,0.11229334919824728,0.12535275323316455,88
220,60,0,Fast,2016,Manchester_United,Manchester United xG stats for the 2016/2017 season ,Fast,Fast,40,12,9.82592223584652,17.0,0.0,1.4629711098968985,8.362951125949621,0.2456480558961629,0.08605712411158226,89
221,61,1,Normal,2016,Manchester_United,Manchester United xG stats for the 2016/2017 season ,Normal,Normal,383,30,33.856670130509876,214.0,16.0,17.380690464749932,16.47597966575995,0.08839861652874642,0.08121817974182212,89
222,62,2,Slow,2016,Manchester_United,Manchester United xG stats for the 2016/2017 season ,Slow,Slow,44,2,2.2951869792304933,17.0,2.0,1.543296919204295,0.7518900600261986,0.052163340437056664,0.09078217171789968,89
223,63,3,Standard,2016,Manchester_United,Manchester United xG stats for the 2016/2017 season ,Standard,Standard,123,10,12.688187018036842,114.0,11.0,12.302248258143663,0.3859387598931789,0.1031559920165597,0.10791445840476896,89
224,64,0,Fast,2016,Watford,Watford xG stats for the 2016/2017 season ,Fast,Fast,27,1,3.3789102993905544,38.0,10.0,6.9562652464956045,-3.57735494710505,0.12514482590335388,0.1830596117498844,90
225,65,1,Normal,2016,Watford,Watford xG stats for the 2016/2017 season ,Normal,Normal,257,23,20.17720756307245,324.0,36.0,31.22482188558206,-11.047614322509618,0.07851053526487332,0.0963729070542656,90
226,66,2,Slow,2016,Watford,Watford xG stats for the 2016/2017 season ,Slow,Slow,22,3,1.646221062168479,22.0,0.0,1.1747584994882343,0.4714625626802445,0.07482823009856722,0.05339811361310157,90
227,67,3,Standard,2016,Watford,Watford xG stats for the 2016/2017 season ,Standard,Standard,117,13,12.37265602312982,155.0,22.0,16.04381564538926,-3.671159622259438,0.10574919677888736,0.1035084880347694,90
228,68,0,Fast,2016,Hull,Hull xG stats for the 2016/2017 season ,Fast,Fast,30,3,5.310909422114492,30.0,6.0,5.323999162763356,-0.0130897406488657,0.17703031407048306,0.17746663875877858,91
229,69,1,Normal,2016,Hull,Hull xG stats for the 2016/2017 season ,Normal,Normal,233,16,16.934590968303382,406.0,33.0,42.330858504865326,-25.39626753656193,0.07268064793263254,0.1042631982878456,91
230,70,2,Slow,2016,Hull,Hull xG stats for the 2016/2017 season ,Slow,Slow,16,0,0.5506559619680047,33.0,7.0,4.347205483354628,-3.7965495213866234,0.034415997623000294,0.1317334994955948,91
231,71,3,Standard,2016,Hull,Hull xG stats for the 2016/2017 season ,Standard,Standard,119,18,12.342320690862836,169.0,34.0,25.995211885310717,-13.652891194447875,0.103716980595486,0.15381782180657225,91
232,72,0,Fast,2016,Burnley,Burnley xG stats for the 2016/2017 season ,Fast,Fast,26,8,4.020319877192378,36.0,6.0,3.3486648369580507,0.6716550402343273,0.15462768758432224,0.0930184676932792,92
233,73,1,Normal,2016,Burnley,Burnley xG stats for the 2016/2017 season ,Normal,Normal,201,13,16.717349142767493,415.0,31.0,34.56419472955167,-17.846845586784184,0.0831708912575497,0.08328721621578716,92
234,74,2,Slow,2016,Burnley,Burnley xG stats for the 2016/2017 season ,Slow,Slow,15,0,0.5998293627053499,43.0,2.0,2.5332563845440745,-1.9334270218387248,0.03998862418035666,0.0589129391754436,92
235,75,3,Standard,2016,Burnley,Burnley xG stats for the 2016/2017 season ,Standard,Standard,148,18,14.635243833065033,179.0,16.0,17.889999881386753,-3.2547560483217235,0.09888678265584484,0.09994413341556847,92
236,76,0,Fast,2016,Middlesbrough,Middlesbrough xG stats for the 2016/2017 season ,Fast,Fast,20,1,2.554690103977918,31.0,3.0,4.307790268212557,-1.7531001642346382,0.12773450519889593,0.13896097639395344,93
237,77,1,Normal,2016,Middlesbrough,Middlesbrough xG stats for the 2016/2017 season ,Normal,Normal,222,15,18.8413252281025,338.0,31.0,35.061307091265924,-16.219981863163408,0.0848708343608221,0.1037316777848104,93
238,78,2,Slow,2016,Middlesbrough,Middlesbrough xG stats for the 2016/2017 season ,Slow,Slow,15,2,1.955611658282578,32.0,2.0,2.084347068332136,-0.12873541004955769,0.13037411055217188,0.06513584588537924,93
239,79,3,Standard,2016,Middlesbrough,Middlesbrough xG stats for the 2016/2017 season ,Standard,Standard,94,9,8.832030691206455,151.0,17.0,14.029946689493954,-5.197915998287499,0.09395777331070697,0.0929135542350593,93
240,0,0,Fast,2017,Everton,Everton xG stats for the 2017/2018 season ,Fast,Fast,25,3,2.573123352602124,34.0,8.0,6.712511973455548,-4.139388620853424,0.10292493410408496,0.1974268227486926,72
241,1,1,Normal,2017,Everton,Everton xG stats for the 2017/2018 season ,Normal,Normal,215,26,24.349425674881786,325.0,37.0,31.27797357644885,-6.928547901567072,0.11325314267386875,0.09623991869676572,72
242,2,2,Slow,2017,Everton,Everton xG stats for the 2017/2018 season ,Slow,Slow,20,4,5.136164422146977,38.0,2.0,2.1688890680670743,2.9672753540799017,0.2568082211073488,0.05707602810702825,72
243,3,3,Standard,2017,Everton,Everton xG stats for the 2017/2018 season ,Standard,Standard,99,11,15.165942559950054,144.0,11.0,16.277082334272563,-1.1111397743225098,0.1531913389893945,0.11303529398800392,72
244,4,0,Fast,2017,Bournemouth,Bournemouth xG stats for the 2017/2018 season ,Fast,Fast,24,1,3.481914035975933,33.0,3.0,5.997617879882455,-2.5157038439065222,0.1450797514989972,0.1817459963600744,73
245,5,1,Normal,2017,Bournemouth,Bournemouth xG stats for the 2017/2018 season ,Normal,Normal,290,23,22.39447045326233,358.0,41.0,41.22094941791147,-18.82647896464914,0.07722231190780114,0.11514231680980858,73
246,6,2,Slow,2017,Bournemouth,Bournemouth xG stats for the 2017/2018 season ,Slow,Slow,21,1,1.1624210542067883,36.0,5.0,4.88932940736413,-3.7269083531573415,0.0553533835336566,0.13581470576011473,73
247,7,3,Standard,2017,Bournemouth,Bournemouth xG stats for the 2017/2018 season ,Standard,Standard,130,20,13.290573183447124,123.0,12.0,14.891949496231973,-1.6013763127848506,0.10223517833420864,0.12107276013196724,73
248,8,0,Fast,2017,Southampton,Southampton xG stats for the 2017/2018 season ,Fast,Fast,22,3,3.0742379650473595,20.0,5.0,3.3475914541631937,-0.27335348911583424,0.13973808932033452,0.16737957270815967,74
249,9,1,Normal,2017,Southampton,Southampton xG stats for the 2017/2018 season ,Normal,Normal,277,17,22.57695440016687,320.0,37.0,29.94865978183225,-7.371705381665379,0.08150525054211866,0.09358956181822578,74
250,10,2,Slow,2017,Southampton,Southampton xG stats for the 2017/2018 season ,Slow,Slow,31,2,2.2634414774365723,25.0,1.0,2.244833365082741,0.01860811235383153,0.07301424120763136,0.08979333460330963,74
251,11,3,Standard,2017,Southampton,Southampton xG stats for the 2017/2018 season ,Standard,Standard,119,15,15.147429752163589,127.0,13.0,12.28778492473066,2.8596448274329305,0.1272893256484335,0.09675421200575322,74
252,12,0,Fast,2017,Leicester,Leicester xG stats for the 2017/2018 season ,Fast,Fast,40,5,6.199777471832932,31.0,2.0,4.221044097095728,1.9787333747372031,0.15499443679582328,0.13616271280953962,75
253,13,1,Normal,2017,Leicester,Leicester xG stats for the 2017/2018 season ,Normal,Normal,232,30,25.631923320703212,321.0,35.0,32.593464500270784,-6.961541179567576,0.11048242810647936,0.10153727258651336,75
254,14,2,Slow,2017,Leicester,Leicester xG stats for the 2017/2018 season ,Slow,Slow,21,4,4.22026205714792,28.0,4.0,3.320477669127285,0.8997843880206347,0.20096485986418666,0.11858848818311732,75
255,15,3,Standard,2017,Leicester,Leicester xG stats for the 2017/2018 season ,Standard,Standard,130,17,17.737413586117327,112.0,19.0,11.938896981999278,5.798516604118049,0.13644164297013328,0.1065972944821364,75
256,16,0,Fast,2017,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2017/2018 season ,Fast,Fast,28,4,4.401140579953791,31.0,9.0,5.620069604367019,-1.218929024413228,0.15718359214120678,0.18129256788280704,76
257,17,1,Normal,2017,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2017/2018 season ,Normal,Normal,222,12,16.00355466455221,316.0,28.0,29.309122075326734,-13.305567410774527,0.07208808407455951,0.09275038631432513,76
258,18,2,Slow,2017,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2017/2018 season ,Slow,Slow,19,0,1.0520700514316559,38.0,4.0,2.1208556750789285,-1.0687856236472726,0.05537210797008715,0.055811991449445486,76
259,19,3,Standard,2017,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2017/2018 season ,Standard,Standard,103,15,13.998365700244904,129.0,15.0,14.291707837022841,-0.2933421367779374,0.1359064631091738,0.1107884328451383,76
260,20,0,Fast,2017,Crystal_Palace,Crystal Palace xG stats for the 2017/2018 season ,Fast,Fast,28,1,4.925610380247235,30.0,3.0,4.833889536559582,0.09172084368765354,0.17591465643740126,0.16112965121865272,78
