,Unnamed: 0,shotzones,season,team,description,shotzones.1,statF,shotsF,goalsF,xGF,shotsA,goalsA,xGA,xGD,xGF/Sh,xGA/Sh,team_id
359,39,shotSixYardBox,2018,Newcastle_United,Newcastle United xG stats for the 2018/2019 season ,shotSixYardBox,shotSixYardBox,14,4,5.020913261920214,33.0,10.0,10.968141600489616,-5.947228338569403,0.35863666156572954,0.3323679272875641,86
360,40,ownGoals,2018,Liverpool,Liverpool xG stats for the 2018/2019 season ,ownGoals,ownGoals,2,2,2.0,0.0,0.0,0.0,2.0,1.0,,87
361,41,shotOboxTotal,2018,Liverpool,Liverpool xG stats for the 2018/2019 season ,shotOboxTotal,shotOboxTotal,127,4,4.6381400427781045,72.0,0.0,1.827849876601249,2.810290166176856,0.03652078773841027,0.025386803841684014,87
362,42,shotPenaltyArea,2018,Liverpool,Liverpool xG stats for the 2018/2019 season ,shotPenaltyArea,shotPenaltyArea,202,34,32.227209707722075,103.0,11.0,11.94146508257836,20.285744625143707,0.15954064211743602,0.11593655419978993,87
363,43,shotSixYardBox,2018,Liverpool,Liverpool xG stats for the 2018/2019 season ,shotSixYardBox,shotSixYardBox,32,15,15.499726064503193,18.0,3.0,6.1988536063581705,9.300872458145024,0.4843664395157248,0.34438075590878725,87
364,44,ownGoals,2018,Manchester_City,Manchester City xG stats for the 2018/2019 season ,ownGoals,ownGoals,4,4,4.0,0.0,0.0,0.0,4.0,1.0,,88
365,45,shotOboxTotal,2018,Manchester_City,Manchester City xG stats for the 2018/2019 season ,shotOboxTotal,shotOboxTotal,141,9,5.015131342690439,54.0,1.0,1.374226245097816,3.640905097592622,0.035568307394967635,0.02544863416847808,88
366,46,shotPenaltyArea,2018,Manchester_City,Manchester City xG stats for the 2018/2019 season ,shotPenaltyArea,shotPenaltyArea,250,36,37.884971288964145,94.0,12.0,12.72286927793175,25.16210201103241,0.15153988515585662,0.1353496731694867,88
367,47,shotSixYardBox,2018,Manchester_City,Manchester City xG stats for the 2018/2019 season ,shotSixYardBox,shotSixYardBox,42,17,18.841526754200466,16.0,7.0,6.229690034873784,12.611836719326675,0.4486077798619157,0.3893556271796115,88
368,48,ownGoals,2018,Manchester_United,Manchester United xG stats for the 2018/2019 season ,ownGoals,ownGoals,0,0,0.0,2.0,2.0,2.0,-2.0,,1.0,89
369,49,shotOboxTotal,2018,Manchester_United,Manchester United xG stats for the 2018/2019 season ,shotOboxTotal,shotOboxTotal,132,6,4.009809621144087,143.0,3.0,4.590335318818688,-0.5805256976746023,0.030377345614727925,0.032100246984746075,89
370,50,shotPenaltyArea,2018,Manchester_United,Manchester United xG stats for the 2018/2019 season ,shotPenaltyArea,shotPenaltyArea,187,31,33.11330182477832,160.0,23.0,22.78562940191477,10.327672422863543,0.17707648034640813,0.14241018376196735,89
371,51,shotSixYardBox,2018,Manchester_United,Manchester United xG stats for the 2018/2019 season ,shotSixYardBox,shotSixYardBox,28,12,10.32411750778556,25.0,7.0,8.729733642190695,1.594383865594864,0.3687184824209128,0.3491893456876278,89
372,52,ownGoals,2018,Watford,Watford xG stats for the 2018/2019 season ,ownGoals,ownGoals,1,1,1.0,3.0,3.0,3.0,-2.0,1.0,1.0,90
373,53,shotOboxTotal,2018,Watford,Watford xG stats for the 2018/2019 season ,shotOboxTotal,shotOboxTotal,107,7,4.245726486667992,107.0,3.0,3.5705587239935994,0.6751677626743913,0.03967968679128963,0.03336970770087476,90
374,54,shotPenaltyArea,2018,Watford,Watford xG stats for the 2018/2019 season ,shotPenaltyArea,shotPenaltyArea,165,21,24.38894178159535,171.0,18.0,24.667322490829967,-0.2783807092346251,0.14781176837330515,0.1442533478995905,90
375,55,shotSixYardBox,2018,Watford,Watford xG stats for the 2018/2019 season ,shotSixYardBox,shotSixYardBox,18,4,6.70093797147274,25.0,10.0,8.3971883431077,-1.6962503716349602,0.3722743317484856,0.335887533724308,90
376,56,ownGoals,2018,Burnley,Burnley xG stats for the 2018/2019 season ,ownGoals,ownGoals,2,2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,92
377,57,shotOboxTotal,2018,Burnley,Burnley xG stats for the 2018/2019 season ,shotOboxTotal,shotOboxTotal,77,0,2.0367925399914384,180.0,12.0,5.1561680287122735,-3.1193754887208343,0.02645185116871997,0.028645377937290405,92
378,58,shotPenaltyArea,2018,Burnley,Burnley xG stats for the 2018/2019 season ,shotPenaltyArea,shotPenaltyArea,124,12,15.42163868714124,236.0,29.0,32.81294026225805,-17.391301575116813,0.1243680539285584,0.13903788246719515,92
379,59,shotSixYardBox,2018,Burnley,Burnley xG stats for the 2018/2019 season ,shotSixYardBox,shotSixYardBox,36,12,11.974695455282927,33.0,4.0,8.603797987103464,3.3708974681794643,0.33263042931341463,0.2607211511243473,92
380,60,ownGoals,2018,Huddersfield,Huddersfield xG stats for the 2018/2019 season ,ownGoals,ownGoals,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,219
381,61,shotOboxTotal,2018,Huddersfield,Huddersfield xG stats for the 2018/2019 season ,shotOboxTotal,shotOboxTotal,114,4,2.9837399404495955,108.0,6.0,4.1300817150622615,-1.1463417746126652,0.026173157372364874,0.0382414973616876,219
382,62,shotPenaltyArea,2018,Huddersfield,Huddersfield xG stats for the 2018/2019 season ,shotPenaltyArea,shotPenaltyArea,150,6,11.818241859786212,182.0,33.0,27.613871856592606,-15.795629996806385,0.07878827906524141,0.15172457064061864,219
383,63,shotSixYardBox,2018,Huddersfield,Huddersfield xG stats for the 2018/2019 season ,shotSixYardBox,shotSixYardBox,7,2,2.1028760680928817,25.0,6.0,8.951192485168576,-6.848316417075694,0.3004108668704118,0.35804769940674297,219
384,64,shotOboxTotal,2018,Brighton,Brighton xG stats for the 2018/2019 season ,shotOboxTotal,shotOboxTotal,87,0,2.6267118863761425,148.0,4.0,4.668694933410733,-2.0419830470345914,0.030192090648001636,0.03154523603655901,220
385,65,shotPenaltyArea,2018,Brighton,Brighton xG stats for the 2018/2019 season ,shotPenaltyArea,shotPenaltyArea,140,20,19.278603816404946,206.0,23.0,26.41682342812419,-7.138219611719251,0.13770431297432098,0.1282370069326417,220
386,66,shotSixYardBox,2018,Brighton,Brighton xG stats for the 2018/2019 season ,shotSixYardBox,shotSixYardBox,19,7,5.6614320036023855,30.0,9.0,10.48147935420275,-4.820047350600363,0.29797010545275715,0.3493826451400916,220
387,67,shotOboxTotal,2018,Cardiff,Cardiff xG stats for the 2018/2019 season ,shotOboxTotal,shotOboxTotal,106,3,2.828670235350728,124.0,9.0,3.8238923945464194,-0.9952221591956912,0.026685568258025736,0.030837841891503383,227
388,68,shotPenaltyArea,2018,Cardiff,Cardiff xG stats for the 2018/2019 season ,shotPenaltyArea,shotPenaltyArea,145,12,15.1495589078404,221.0,30.0,33.03324589226395,-17.883686984423548,0.10447971660579587,0.1494717008699726,227
389,69,shotSixYardBox,2018,Cardiff,Cardiff xG stats for the 2018/2019 season ,shotSixYardBox,shotSixYardBox,25,7,9.582068661227822,18.0,7.0,5.443970983847977,4.138097677379847,0.3832827464491129,0.3024428324359987,227
390,70,ownGoals,2018,Fulham,Fulham xG stats for the 2018/2019 season ,ownGoals,ownGoals,1,1,1.0,3.0,3.0,3.0,-2.0,1.0,1.0,228
391,71,shotOboxTotal,2018,Fulham,Fulham xG stats for the 2018/2019 season ,shotOboxTotal,shotOboxTotal,144,3,3.696032445412129,125.0,7.0,4.003921380266546,-0.30788893485441804,0.025666891982028674,0.032031371042132384,228
392,72,shotPenaltyArea,2018,Fulham,Fulham xG stats for the 2018/2019 season ,shotPenaltyArea,shotPenaltyArea,149,16,19.9337704051286,224.0,35.0,32.57191108819097,-12.638140683062375,0.13378369399415166,0.14541031735799542,228
393,73,shotSixYardBox,2018,Fulham,Fulham xG stats for the 2018/2019 season ,shotSixYardBox,shotSixYardBox,18,5,4.4530103197321305,26.0,10.0,11.635805558413267,-7.182795238681138,0.2473894622073405,0.4475309830158949,228
394,74,ownGoals,2018,Wolverhampton_Wanderers,Wolverhampton Wanderers xG stats for the 2018/2019 season ,ownGoals,ownGoals,0,0,0.0,3.0,3.0,3.0,-3.0,,1.0,229
395,75,shotOboxTotal,2018,Wolverhampton_Wanderers,Wolverhampton Wanderers xG stats for the 2018/2019 season ,shotOboxTotal,shotOboxTotal,133,2,3.6515579959377646,149.0,8.0,4.258364362642169,-0.6068063667044044,0.02745532327772756,0.028579626594913886,229
396,76,shotPenaltyArea,2018,Wolverhampton_Wanderers,Wolverhampton Wanderers xG stats for the 2018/2019 season ,shotPenaltyArea,shotPenaltyArea,165,23,24.21815563272685,142.0,14.0,16.336837442591783,7.881318190135063,0.14677670080440516,0.11504815100416753,229
397,77,shotSixYardBox,2018,Wolverhampton_Wanderers,Wolverhampton Wanderers xG stats for the 2018/2019 season ,shotSixYardBox,shotSixYardBox,20,8,5.6834099031984815,21.0,7.0,6.0620597237721086,-0.378649820573628,0.28417049515992404,0.2886695106558147,229
