,Unnamed: 0,Unnamed: 0.1,index,season,team,description,situation,shotsF,goalsF,xGF,shotsA,goalsA,xGA,xGD,xGF/Sh,xGA/Sh,team_id
0,0,0,DirectFreekick,2014,Aston_Villa,Aston Villa xG stats for the 2014/2015 season ,DirectFreekick,19,1,1.015746109187603,19.0,3.0,1.0132534280419352,0.0024926811456680307,0.05346032153618963,0.05332912779168079,71
1,1,1,FromCorner,2014,Aston_Villa,Aston Villa xG stats for the 2014/2015 season ,FromCorner,61,6,5.696121140383184,77.0,6.0,5.428195081651211,0.2679260587319732,0.09337903508824892,0.0704960400214443,71
2,2,2,OpenPlay,2014,Aston_Villa,Aston Villa xG stats for the 2014/2015 season ,OpenPlay,297,20,21.955133871175352,364.0,42.0,39.60580811370164,-17.650674242526293,0.07392300966725708,0.10880716514753196,71
3,3,3,Penalty,2014,Aston_Villa,Aston Villa xG stats for the 2014/2015 season ,Penalty,1,1,0.7611688375473022,4.0,4.0,3.044675350189209,-2.2835065126419067,0.7611688375473022,0.7611688375473022,71
4,4,4,SetPiece,2014,Aston_Villa,Aston Villa xG stats for the 2014/2015 season ,SetPiece,39,3,3.766058181412518,17.0,2.0,2.473270788323134,1.2927873930893838,0.09656559439519276,0.14548651696018436,71
5,5,0,DirectFreekick,2014,Everton,Everton xG stats for the 2014/2015 season ,DirectFreekick,35,1,1.733507364988327,19.0,2.0,1.4282689616084099,0.30523840337991714,0.04952878185680935,0.07517205061096895,72
6,6,1,FromCorner,2014,Everton,Everton xG stats for the 2014/2015 season ,FromCorner,55,5,5.277489903382957,73.0,7.0,6.751483103260398,-1.473993199877441,0.09595436187969013,0.09248606990767667,72
7,7,2,OpenPlay,2014,Everton,Everton xG stats for the 2014/2015 season ,OpenPlay,362,33,31.37545660929755,382.0,36.0,34.914143306203194,-3.5386866969056427,0.08667253206988272,0.09139828090629107,72
8,8,3,Penalty,2014,Everton,Everton xG stats for the 2014/2015 season ,Penalty,7,4,5.32810765504837,4.0,4.0,3.044675350189209,2.2834323048591614,0.7611582364354815,0.7611688375473022,72
9,9,4,SetPiece,2014,Everton,Everton xG stats for the 2014/2015 season ,SetPiece,26,5,3.3767972895875573,27.0,1.0,2.427164557389915,0.9496327321976424,0.12987681883029067,0.0898949836070339,72
10,10,0,DirectFreekick,2014,Southampton,Southampton xG stats for the 2014/2015 season ,DirectFreekick,25,0,1.394733764231205,15.0,0.0,0.8959045559167862,0.4988292083144188,0.0557893505692482,0.05972697039445241,74
11,11,1,FromCorner,2014,Southampton,Southampton xG stats for the 2014/2015 season ,FromCorner,76,5,7.602036069147289,54.0,2.0,6.1961486088112,1.4058874603360891,0.10002679038351696,0.11474349275576295,74
12,12,2,OpenPlay,2014,Southampton,Southampton xG stats for the 2014/2015 season ,OpenPlay,385,45,47.359707079827785,277.0,25.0,27.311963182408363,20.047743897419426,0.12301222618137088,0.09859914506284607,74
13,13,3,Penalty,2014,Southampton,Southampton xG stats for the 2014/2015 season ,Penalty,3,2,2.2835065126419067,2.0,2.0,1.5223376750946045,0.7611688375473022,0.7611688375473022,0.7611688375473022,74
14,14,4,SetPiece,2014,Southampton,Southampton xG stats for the 2014/2015 season ,SetPiece,26,2,2.191799848340452,37.0,4.0,3.649244169704616,-1.4574443213641644,0.08429999416694045,0.09862822080282746,74
15,15,0,DirectFreekick,2014,Leicester,Leicester xG stats for the 2014/2015 season ,DirectFreekick,19,0,1.0671664923429491,24.0,2.0,1.4280055705457926,-0.3608390782028437,0.05616665749173416,0.05950023210607469,75
16,16,1,FromCorner,2014,Leicester,Leicester xG stats for the 2014/2015 season ,FromCorner,71,8,5.0720072612166405,103.0,9.0,11.25956471823156,-6.187557457014918,0.07143672198896676,0.10931616231292776,75
17,17,2,OpenPlay,2014,Leicester,Leicester xG stats for the 2014/2015 season ,OpenPlay,329,31,36.44577831355854,398.0,37.0,42.79894875129685,-6.353170437738299,0.1107774416825488,0.10753504711381118,75
18,18,3,Penalty,2014,Leicester,Leicester xG stats for the 2014/2015 season ,Penalty,4,3,3.044675350189209,4.0,3.0,3.044675350189209,0.0,0.7611688375473022,0.7611688375473022,75
19,19,4,SetPiece,2014,Leicester,Leicester xG stats for the 2014/2015 season ,SetPiece,35,4,3.92980367410928,34.0,4.0,4.277661838568747,-0.3478581644594669,0.11228010497455086,0.12581358348731608,75
20,20,0,DirectFreekick,2014,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2014/2015 season ,DirectFreekick,16,0,1.0683235507458448,31.0,1.0,1.8699421472847464,-0.8016185965389013,0.0667702219216153,0.0603207144285402,76
21,21,1,FromCorner,2014,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2014/2015 season ,FromCorner,61,14,8.078320305794477,70.0,12.0,10.1631041476503,-2.084783841855824,0.1324314804228603,0.14518720210929,76
22,22,2,OpenPlay,2014,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2014/2015 season ,OpenPlay,292,15,22.603807399515066,402.0,29.0,32.346969867125146,-9.743162467610093,0.07741029931340775,0.08046509917195313,76
23,23,3,Penalty,2014,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2014/2015 season ,Penalty,5,4,3.805807411670685,7.0,5.0,5.328145086765289,-1.5223376750946045,0.7611614823341369,0.7611635838236127,76
24,24,4,SetPiece,2014,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2014/2015 season ,SetPiece,38,5,4.681076103821396,37.0,4.0,4.7458171835169205,-0.06474107969552279,0.1231862132584578,0.12826532928424106,76
25,25,0,DirectFreekick,2014,Sunderland,Sunderland xG stats for the 2014/2015 season ,DirectFreekick,26,2,1.4409233890473845,20.0,0.0,1.1950148157775402,0.2459085732698441,0.05542013034797632,0.059750740788877016,77
26,26,1,FromCorner,2014,Sunderland,Sunderland xG stats for the 2014/2015 season ,FromCorner,63,4,3.673901569098234,62.0,3.0,5.896255902945995,-2.2223543338477607,0.05831589792219419,0.09510090166041928,77
27,27,2,OpenPlay,2014,Sunderland,Sunderland xG stats for the 2014/2015 season ,OpenPlay,287,18,27.773193864151835,506.0,44.0,43.10038613900542,-15.327192274853587,0.09677071032805518,0.0851786287332123,77
28,28,3,Penalty,2014,Sunderland,Sunderland xG stats for the 2014/2015 season ,Penalty,4,4,3.044675350189209,4.0,4.0,3.044675350189209,0.0,0.7611688375473022,0.7611688375473022,77
29,29,4,SetPiece,2014,Sunderland,Sunderland xG stats for the 2014/2015 season ,SetPiece,29,3,2.6906159352511168,39.0,2.0,3.3435029368847613,-0.6528870016336441,0.0927798598362454,0.0857308445355067,77
30,30,0,DirectFreekick,2014,Crystal_Palace,Crystal Palace xG stats for the 2014/2015 season ,DirectFreekick,13,4,0.8032909724861383,24.0,1.0,1.2379568703472614,-0.4346658978611231,0.061791613268164486,0.05158153626446923,78
31,31,1,FromCorner,2014,Crystal_Palace,Crystal Palace xG stats for the 2014/2015 season ,FromCorner,82,9,10.172500828281043,79.0,9.0,7.050617984496057,3.1218828437849884,0.12405488814976885,0.08924832891767161,78
32,32,2,OpenPlay,2014,Crystal_Palace,Crystal Palace xG stats for the 2014/2015 season ,OpenPlay,292,22,24.988556380383677,375.0,33.0,30.42965628951788,-5.441099909134209,0.08557724787802627,0.08114575010538101,78
33,33,3,Penalty,2014,Crystal_Palace,Crystal Palace xG stats for the 2014/2015 season ,Penalty,6,5,4.566976249217987,6.0,4.0,4.566976249217987,0.0,0.7611627082029978,0.7611627082029978,78
34,34,4,SetPiece,2014,Crystal_Palace,Crystal Palace xG stats for the 2014/2015 season ,SetPiece,50,7,6.466903734952211,42.0,4.0,3.434818780981004,3.032084953971207,0.12933807469904424,0.08178139954716676,78
35,35,0,DirectFreekick,2014,Chelsea,Chelsea xG stats for the 2014/2015 season ,DirectFreekick,23,1,1.5684052482247353,14.0,0.0,0.7030791267752647,0.8653261214494705,0.06819153253151022,0.05021993762680462,80
