,Unnamed: 0,timing,season,team,description,timing.1,shotsF,goalsF,xGF,shotsA,goalsA,xGA,xGD,xGF/Sh,xGA/Sh,team_id
139,19,16-30,2015,Southampton,Southampton xG stats for the 2015/2016 season ,16-30,85,9,7.551021067425609,73.0,5.0,8.399627957493067,-0.8486068900674582,0.08883554196971304,0.11506339667798722,74
140,20,31-45,2015,Southampton,Southampton xG stats for the 2015/2016 season ,31-45,83,9,10.00020374264568,63.0,10.0,7.821937773376702,2.1782659692689776,0.12048438244151426,0.12415774243455086,74
141,21,46-60,2015,Southampton,Southampton xG stats for the 2015/2016 season ,46-60,87,8,11.530540181323886,75.0,3.0,4.286632705479859,7.243907475844026,0.13253494461291826,0.05715510273973148,74
142,22,61-75,2015,Southampton,Southampton xG stats for the 2015/2016 season ,61-75,83,15,9.624952722340822,84.0,9.0,7.387595810927451,2.237356911413372,0.1159632858113352,0.08794756917770774,74
143,23,76+,2015,Southampton,Southampton xG stats for the 2015/2016 season ,76+,98,10,9.715844416525217,108.0,10.0,10.791468784213066,-1.0756243676878512,0.09914126955637974,0.0999210072612321,74
144,24,1-15,2015,Leicester,Leicester xG stats for the 2015/2016 season ,1-15,79,6,9.217620385810733,62.0,3.0,4.7751663718372575,4.4424540139734745,0.11667873906089535,0.07701881244898802,75
145,25,16-30,2015,Leicester,Leicester xG stats for the 2015/2016 season ,16-30,82,13,13.449816443957387,73.0,5.0,4.855459337122738,8.59435710683465,0.1640221517555779,0.06651314160442108,75
146,26,31-45,2015,Leicester,Leicester xG stats for the 2015/2016 season ,31-45,69,9,7.651010328903794,92.0,5.0,8.474141199607402,-0.8231308707036078,0.11088420766527238,0.09211023043051524,75
147,27,46-60,2015,Leicester,Leicester xG stats for the 2015/2016 season ,46-60,83,11,11.0906239785254,79.0,4.0,6.24808908905834,4.8425348894670615,0.13362197564488434,0.07908973530453595,75
148,28,61-75,2015,Leicester,Leicester xG stats for the 2015/2016 season ,61-75,88,14,12.471955314278604,102.0,8.0,10.654345376417039,1.8176099378615616,0.14172676493498412,0.1044543664354612,75
149,29,76+,2015,Leicester,Leicester xG stats for the 2015/2016 season ,76+,122,15,16.562410219572484,110.0,11.0,10.725617825519294,5.836792394053191,0.1357574608161679,0.09750561659562994,75
150,30,1-15,2015,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2015/2016 season ,1-15,57,6,6.487857825122774,80.0,5.0,6.668094449676572,-0.18023662455379968,0.11382206710741707,0.08335118062095717,76
151,31,16-30,2015,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2015/2016 season ,16-30,46,4,3.9827618654817343,91.0,11.0,9.171999083831906,-5.189237218350172,0.08658177968438552,0.10079119872342754,76
152,32,31-45,2015,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2015/2016 season ,31-45,61,8,7.131461422890425,88.0,7.0,10.010082146152854,-2.878620723262429,0.1169092036539414,0.1137509334790097,76
153,33,46-60,2015,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2015/2016 season ,46-60,73,7,8.545949961990116,94.0,8.0,8.302416024729611,0.2435339372605085,0.11706780769849474,0.08832357473116606,76
154,34,61-75,2015,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2015/2016 season ,61-75,71,3,7.994070121087134,83.0,7.0,8.496781540103258,-0.5027114190161228,0.1125925369167202,0.1023708619289549,76
155,35,76+,2015,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2015/2016 season ,76+,83,6,8.848756268620493,114.0,10.0,12.662110773846507,-3.813354505226016,0.1066115213086806,0.11107114713900444,76
156,36,1-15,2015,Sunderland,Sunderland xG stats for the 2015/2016 season ,1-15,55,4,4.6571844639256605,80.0,11.0,6.962199759669603,-2.3050152957439423,0.08467608116228473,0.08702749699587002,77
157,37,16-30,2015,Sunderland,Sunderland xG stats for the 2015/2016 season ,16-30,54,2,3.7835896890610456,92.0,9.0,7.85948817897588,-4.0758984899148345,0.0700664757233527,0.08542921933669435,77
158,38,31-45,2015,Sunderland,Sunderland xG stats for the 2015/2016 season ,31-45,71,10,7.825766705907881,84.0,9.0,8.870559131726623,-1.044792425818741,0.11022206628039267,0.10560189442531694,77
159,39,46-60,2015,Sunderland,Sunderland xG stats for the 2015/2016 season ,46-60,119,12,12.557220549322665,99.0,16.0,13.741800396703185,-1.1845798473805191,0.105522861759014,0.13880606461316347,77
160,40,61-75,2015,Sunderland,Sunderland xG stats for the 2015/2016 season ,61-75,54,6,4.863141098991036,96.0,10.0,9.5873163305223,-4.7241752315312615,0.090058168499834,0.0998678784429406,77
161,41,76+,2015,Sunderland,Sunderland xG stats for the 2015/2016 season ,76+,90,14,11.189296540804207,121.0,7.0,13.055399496108295,-1.8661029553040864,0.12432551712004675,0.10789586360420077,77
162,42,1-15,2015,Crystal_Palace,Crystal Palace xG stats for the 2015/2016 season ,1-15,63,2,4.9355206908658165,84.0,6.0,9.336449160240589,-4.400928469374777,0.07834159826771134,0.11114820428857844,78
163,43,16-30,2015,Crystal_Palace,Crystal Palace xG stats for the 2015/2016 season ,16-30,68,6,6.615654573775827,78.0,7.0,7.007703204639256,-0.3920486308634281,0.09728903784964453,0.08984234877742636,78
164,44,31-45,2015,Crystal_Palace,Crystal Palace xG stats for the 2015/2016 season ,31-45,71,5,5.560954879038036,103.0,8.0,8.02410517912358,-2.4631503000855446,0.07832330815546529,0.07790393377789884,78
165,45,46-60,2015,Crystal_Palace,Crystal Palace xG stats for the 2015/2016 season ,46-60,72,7,7.699226812459528,101.0,8.0,9.912581932730973,-2.2133551202714443,0.10693370572860456,0.0981443755715938,78
166,46,61-75,2015,Crystal_Palace,Crystal Palace xG stats for the 2015/2016 season ,61-75,93,10,9.37150306859985,97.0,8.0,10.52185423579067,-1.1503511671908202,0.1007688501999984,0.1084727240803162,78
167,47,76+,2015,Crystal_Palace,Crystal Palace xG stats for the 2015/2016 season ,76+,103,9,9.482161931227893,109.0,14.0,12.974976859055461,-3.492814927827567,0.09205982457502808,0.11903648494546293,78
168,48,1-15,2015,Norwich,Norwich xG stats for the 2015/2016 season ,1-15,59,2,4.046134000644088,78.0,7.0,6.7123042633757,-2.6661702627316117,0.0685785423837981,0.08605518286379102,79
169,49,16-30,2015,Norwich,Norwich xG stats for the 2015/2016 season ,16-30,52,6,6.521134205162525,81.0,8.0,10.570911712944508,-4.0497775077819815,0.12540642702235624,0.13050508287585813,79
170,50,31-45,2015,Norwich,Norwich xG stats for the 2015/2016 season ,31-45,61,7,6.954682148061693,81.0,10.0,11.705007933080196,-4.750325785018504,0.11401118275510973,0.14450627077876785,79
171,51,46-60,2015,Norwich,Norwich xG stats for the 2015/2016 season ,46-60,67,11,8.340287940576673,75.0,12.0,8.882418671622874,-0.5421307310461998,0.12448190956084584,0.11843224895497165,79
172,52,61-75,2015,Norwich,Norwich xG stats for the 2015/2016 season ,61-75,82,8,7.634627948515117,75.0,15.0,8.724277318455279,-1.0896493699401617,0.0931052188843307,0.11632369757940372,79
173,53,76+,2015,Norwich,Norwich xG stats for the 2015/2016 season ,76+,98,5,6.874267063103616,102.0,15.0,14.972303579561412,-8.098036516457796,0.07014558227656753,0.14678728999570012,79
174,54,1-15,2015,Chelsea,Chelsea xG stats for the 2015/2016 season ,1-15,68,9,5.8407217701897025,70.0,0.0,5.039730666205287,0.8009911039844155,0.0858929672086721,0.07199615237436124,80
175,55,16-30,2015,Chelsea,Chelsea xG stats for the 2015/2016 season ,16-30,64,9,7.317029700614513,102.0,6.0,8.958398634567859,-1.6413689339533448,0.11432858907210175,0.08782743759380253,80
176,56,31-45,2015,Chelsea,Chelsea xG stats for the 2015/2016 season ,31-45,113,9,9.253245514817538,68.0,13.0,7.521098461933434,1.7321470528841019,0.0818871284497127,0.11060438914607992,80
177,57,46-60,2015,Chelsea,Chelsea xG stats for the 2015/2016 season ,46-60,82,11,10.64198724459857,97.0,14.0,13.242439482361078,-2.6004522377625108,0.12978033225120206,0.13651999466351628,80
178,58,61-75,2015,Chelsea,Chelsea xG stats for the 2015/2016 season ,61-75,77,9,11.325079304166136,74.0,6.0,5.570399290882051,5.754680013284088,0.14707895200215765,0.0752756660930007,80
179,59,76+,2015,Chelsea,Chelsea xG stats for the 2015/2016 season ,76+,126,12,14.460903255268931,74.0,14.0,6.967547286301851,7.49335596896708,0.11476907345451533,0.09415604440948447,80
180,60,1-15,2015,West_Ham,West Ham xG stats for the 2015/2016 season ,1-15,56,8,4.625366532243788,67.0,10.0,9.41248979512602,-4.7871232628822336,0.08259583093292479,0.14048492231531373,81
181,61,16-30,2015,West_Ham,West Ham xG stats for the 2015/2016 season ,16-30,97,10,8.254781927913427,82.0,10.0,9.8088864935562,-1.554104565642774,0.0851008446176642,0.11962056699458785,81
182,62,31-45,2015,West_Ham,West Ham xG stats for the 2015/2016 season ,31-45,93,7,8.733875799924135,73.0,5.0,8.578027536161244,0.1558482637628913,0.09391264300993694,0.11750722652275675,81
183,63,46-60,2015,West_Ham,West Ham xG stats for the 2015/2016 season ,46-60,88,16,11.532748382538555,107.0,11.0,10.97610087506473,0.5566475074738264,0.1310539588924836,0.10258038200995076,81
184,64,61-75,2015,West_Ham,West Ham xG stats for the 2015/2016 season ,61-75,93,6,10.500648287124932,84.0,7.0,8.607521552592518,1.8931267345324159,0.11291019663575196,0.10247049467372042,81
185,65,76+,2015,West_Ham,West Ham xG stats for the 2015/2016 season ,76+,132,18,12.904575312975796,111.0,8.0,11.28744858596474,1.6171267270110548,0.09776193418921056,0.10168872599968233,81
186,66,1-15,2015,Tottenham,Tottenham xG stats for the 2015/2016 season ,1-15,93,8,8.516221303492786,56.0,3.0,3.4550923304632306,5.061128973029554,0.09157227208056758,0.06169807732970055,82
187,67,16-30,2015,Tottenham,Tottenham xG stats for the 2015/2016 season ,16-30,112,8,9.73613651562482,54.0,8.0,7.834109802730381,1.90202671289444,0.08692979031807876,0.14507610745797006,82
188,68,31-45,2015,Tottenham,Tottenham xG stats for the 2015/2016 season ,31-45,110,14,13.124493503477426,75.0,5.0,6.4158594608306885,6.708634042646736,0.11931357730434022,0.08554479281107584,82
189,69,46-60,2015,Tottenham,Tottenham xG stats for the 2015/2016 season ,46-60,120,11,12.664891907013953,64.0,2.0,5.53031322453171,7.134578682482243,0.10554076589178292,0.08641114413330797,82
190,70,61-75,2015,Tottenham,Tottenham xG stats for the 2015/2016 season ,61-75,112,14,9.546983533538876,76.0,6.0,6.969907685182989,2.5770758483558893,0.08524092440659713,0.0917093116471446,82
191,71,76+,2015,Tottenham,Tottenham xG stats for the 2015/2016 season ,76+,112,14,11.329900566488506,100.0,11.0,10.08353882841766,1.2463617380708456,0.1011598264865045,0.10083538828417657,82
192,72,1-15,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,1-15,87,11,11.183548154309392,57.0,3.0,3.617240983061493,7.5663071712478995,0.12854653050930334,0.06346036812388584,83
193,73,16-30,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,16-30,69,10,9.14959348924458,60.0,5.0,3.8031159648671746,5.346477524377407,0.13260280419195045,0.06338526608111958,83
194,74,31-45,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,31-45,88,14,12.319299676455556,72.0,11.0,9.181701620575039,3.1375980558805168,0.13999204177790406,0.1275236336190978,83
195,75,46-60,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,46-60,100,7,12.485825094394386,82.0,7.0,7.053809906356037,5.432015188038349,0.12485825094394384,0.08602207202873216,83
196,76,61-75,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,61-75,120,13,15.690242293290794,79.0,4.0,6.136027689091861,9.55421460419893,0.13075201911075662,0.07767123657078305,83
197,77,76+,2015,Arsenal,Arsenal xG stats for the 2015/2016 season ,76+,111,10,16.607914446853098,103.0,6.0,7.160845984239131,9.447068462613972,0.14962085087255045,0.06952277654601098,83
198,78,1-15,2015,Swansea,Swansea xG stats for the 2015/2016 season ,1-15,49,4,6.170618258416653,79.0,9.0,10.894825240597127,-4.724206982180477,0.12593098486564594,0.13790918026072316,84
199,79,16-30,2015,Swansea,Swansea xG stats for the 2015/2016 season ,16-30,64,11,10.633377416990696,71.0,8.0,7.6544160563498735,2.978961360640824,0.16614652214047965,0.10780867684999823,84
200,80,31-45,2015,Swansea,Swansea xG stats for the 2015/2016 season ,31-45,67,7,4.472043287009001,82.0,2.0,6.381404639221728,-1.9093613522127268,0.06674691473147762,0.07782200779538692,84
201,81,46-60,2015,Swansea,Swansea xG stats for the 2015/2016 season ,46-60,83,7,6.20728534180671,90.0,12.0,12.136381692253053,-5.929096350446343,0.07478657038321337,0.13484868546947834,84
202,82,61-75,2015,Swansea,Swansea xG stats for the 2015/2016 season ,61-75,77,8,7.788787399418652,100.0,12.0,11.475826577283444,-3.68703917786479,0.10115308310933313,0.11475826577283442,84
203,83,76+,2015,Swansea,Swansea xG stats for the 2015/2016 season ,76+,102,5,6.411952510010451,104.0,9.0,12.287389227189125,-5.8754367171786726,0.06286227950990639,0.11814797333835696,84
204,84,1-15,2015,Stoke,Stoke xG stats for the 2015/2016 season ,1-15,59,9,5.920264907181263,72.0,5.0,6.419337724335492,-0.4990728171542287,0.10034347300307224,0.08915746839354849,85
205,85,16-30,2015,Stoke,Stoke xG stats for the 2015/2016 season ,16-30,67,6,8.482572754845021,66.0,8.0,4.933428589254619,3.549144165590405,0.1266055635051496,0.07474891801900936,85
206,86,31-45,2015,Stoke,Stoke xG stats for the 2015/2016 season ,31-45,65,2,5.193613625131548,88.0,8.0,8.478410416282713,-3.284796791151166,0.07990174807894689,0.09634557291230356,85
207,87,46-60,2015,Stoke,Stoke xG stats for the 2015/2016 season ,46-60,76,12,8.733448027633129,89.0,9.0,11.587452337145805,-2.854004309512675,0.11491378983727805,0.13019609367579554,85
208,88,61-75,2015,Stoke,Stoke xG stats for the 2015/2016 season ,61-75,63,2,5.260544918011874,101.0,13.0,12.48633844871074,-7.225793530698866,0.08350071298431545,0.12362711335357167,85
209,89,76+,2015,Stoke,Stoke xG stats for the 2015/2016 season ,76+,89,10,10.14582766732201,119.0,12.0,10.759951330721377,-0.6141236633993685,0.1139980636777754,0.09041975908169224,85
210,90,1-15,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,1-15,69,4,5.621671970002353,80.0,10.0,8.280183219350874,-2.658511249348521,0.08147350681162831,0.10350229024188592,86
211,91,16-30,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,16-30,50,5,4.665818892419337,72.0,9.0,7.666834612376987,-3.0010157199576497,0.09331637784838676,0.10648381406079148,86
212,92,31-45,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,31-45,63,8,4.6474478426389405,92.0,9.0,7.3309772945940495,-2.68352945195511,0.07376901337522128,0.07968453581080487,86
213,93,46-60,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,46-60,63,4,5.511961932294071,106.0,16.0,12.670234843157232,-7.158272910863161,0.08749145924276303,0.11953051738827578,86
214,94,61-75,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,61-75,80,11,10.298880165442824,82.0,6.0,9.59933109860867,0.6995490668341517,0.12873600206803532,0.11706501339766676,86
215,95,76+,2015,Newcastle_United,Newcastle United xG stats for the 2015/2016 season ,76+,73,12,8.012361096218227,122.0,15.0,12.63872993271798,-4.626368836499752,0.10975837118107162,0.10359614698949164,86
216,96,1-15,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,1-15,81,6,5.718173689208925,50.0,7.0,5.521294265985488,0.19687942322343588,0.07059473690381389,0.11042588531970976,87
217,97,16-30,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,16-30,105,10,7.118051026016474,57.0,7.0,6.745936265215278,0.3721147608011961,0.06779096215253784,0.11834975903886452,87
218,98,31-45,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,31-45,102,10,10.947537951171398,65.0,5.0,3.703124981373549,7.24441296979785,0.10732880344285683,0.05697115355959305,87
219,99,46-60,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,46-60,109,12,9.782221674919127,70.0,8.0,6.401610180269928,3.3806114946492016,0.08974515298090943,0.0914515740038561,87
220,100,61-75,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,61-75,111,15,11.434477443806827,66.0,10.0,9.694905115291476,1.7395723285153508,0.103013310304566,0.14689250174684054,87
221,101,76+,2015,Liverpool,Liverpool xG stats for the 2015/2016 season ,76+,122,10,10.73599899932742,92.0,13.0,7.28945236839354,3.4465466309338813,0.08799999179776574,0.0792331779173211,87
222,102,1-15,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,1-15,89,12,12.358204449526966,45.0,9.0,6.134374077431858,6.223830372095107,0.1388562297699659,0.13631942394293015,88
223,103,16-30,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,16-30,104,10,8.98977082874626,52.0,7.0,6.243756527081133,2.746014301665128,0.08644010412256019,0.1200722409054064,88
224,104,31-45,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,31-45,88,8,8.968737683258949,60.0,7.0,5.625753562897444,3.342984120361507,0.10191747367339717,0.09376255938162406,88
225,105,46-60,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,46-60,110,16,11.079331496264787,61.0,11.0,9.357327197678387,1.7220042985863984,0.10072119542058897,0.1533988065193178,88
226,106,61-75,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,61-75,114,9,12.911345108412206,39.0,2.0,4.342177989427,8.569167118985206,0.11325741323168602,0.11133789716479488,88
227,107,76+,2015,Manchester_City,Manchester City xG stats for the 2015/2016 season ,76+,110,16,13.271658292505894,81.0,5.0,7.205005711410196,6.066652581095696,0.12065143902278082,0.08895068779518757,88
228,108,1-15,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,1-15,67,6,6.686839115805924,55.0,6.0,5.931235421448946,0.7556036943569779,0.09980356889262572,0.10784064402634448,89
229,109,16-30,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,16-30,70,7,7.435681420378388,64.0,5.0,5.931834186427295,1.5038472339510918,0.1062240202911198,0.09268490916292647,89
230,110,31-45,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,31-45,76,8,7.456006355583668,54.0,3.0,4.8559491876512775,2.600057167932391,0.09810534678399564,0.08992498495650512,89
231,111,46-60,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,46-60,75,11,9.69939819071442,72.0,3.0,5.3296886002644905,4.369709590449928,0.1293253092095256,0.07402345278145124,89
232,112,61-75,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,61-75,70,8,8.116043939255178,90.0,9.0,9.891964663751423,-1.7759207244962454,0.11594348484650255,0.10991071848612692,89
233,113,76+,2015,Manchester_United,Manchester United xG stats for the 2015/2016 season ,76+,75,9,9.438748587854207,78.0,9.0,10.256236443296077,-0.8174878554418683,0.12584998117138946,0.13149021081148815,89
234,114,1-15,2015,Watford,Watford xG stats for the 2015/2016 season ,1-15,65,7,7.455414936877787,60.0,4.0,5.253524607047439,2.2018903298303485,0.11469869133658135,0.08755874345079065,90
235,115,16-30,2015,Watford,Watford xG stats for the 2015/2016 season ,16-30,86,4,6.692583754658699,86.0,7.0,7.547018595039844,-0.8544348403811455,0.07782074133324067,0.08775603017488191,90
236,116,31-45,2015,Watford,Watford xG stats for the 2015/2016 season ,31-45,61,6,6.727047346532345,80.0,9.0,8.912935909815133,-2.185888563282788,0.11027946469725156,0.11141169887268916,90
237,117,46-60,2015,Watford,Watford xG stats for the 2015/2016 season ,46-60,79,10,8.067337865941226,90.0,10.0,9.028414641506972,-0.9610767755657434,0.10211820083469908,0.10031571823896633,90
238,118,61-75,2015,Watford,Watford xG stats for the 2015/2016 season ,61-75,62,4,6.584182648919523,84.0,12.0,9.519091288093476,-2.9349086391739547,0.10619649433741166,0.11332251533444615,90
239,119,76+,2015,Watford,Watford xG stats for the 2015/2016 season ,76+,96,9,10.987939273938537,102.0,8.0,14.024106715340169,-3.03616744140163,0.11445770077019307,0.13749124230725654,90
240,0,1-15,2016,Everton,Everton xG stats for the 2016/2017 season ,1-15,69,4,4.748896616976708,76.0,8.0,8.374817959032951,-3.6259213420562446,0.06882458865183635,0.11019497314517043,72
241,1,16-30,2016,Everton,Everton xG stats for the 2016/2017 season ,16-30,69,7,6.173395844176412,75.0,9.0,7.128021897748113,-0.9546260535717008,0.08946950498806394,0.09504029196997484,72
242,2,31-45,2016,Everton,Everton xG stats for the 2016/2017 season ,31-45,88,11,10.021419484168293,45.0,5.0,5.722451683599503,4.298967800568788,0.11387976686554875,0.1271655929688778,72
243,3,46-60,2016,Everton,Everton xG stats for the 2016/2017 season ,46-60,88,12,9.809990841895342,89.0,8.0,7.633128767367452,2.176862074527889,0.1114771686579016,0.08576549176817362,72
244,4,61-75,2016,Everton,Everton xG stats for the 2016/2017 season ,61-75,74,7,7.706455895677209,62.0,6.0,6.2752253487706176,1.4312305469065905,0.10414129588752984,0.10121331207694546,72
245,5,76+,2016,Everton,Everton xG stats for the 2016/2017 season ,76+,118,21,15.404785064049065,101.0,8.0,12.359704098664224,3.0450809653848414,0.1305490259665175,0.12237330790756658,72
246,6,1-15,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,1-15,67,11,8.695165669545531,67.0,9.0,7.016056887805463,1.6791087817400694,0.12977859208276912,0.10471726698217107,73
247,7,16-30,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,16-30,70,9,9.283874223008752,87.0,13.0,11.076124598272145,-1.792250375263393,0.13262677461441075,0.12731177699163385,73
248,8,31-45,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,31-45,66,6,6.969526388682425,99.0,8.0,9.554264164995402,-2.584737776312977,0.10559888467700644,0.0965077188383374,73
249,9,46-60,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,46-60,77,6,7.601306218653918,108.0,11.0,16.020342884585258,-8.419036665931344,0.098718262579921,0.14833650819060426,73
250,10,61-75,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,61-75,77,9,8.196456146426499,86.0,13.0,10.280196146573873,-2.0837400001473725,0.10644748242112337,0.11953716449504502,73
251,11,76+,2016,Bournemouth,Bournemouth xG stats for the 2016/2017 season ,76+,98,14,12.32621579710394,110.0,13.0,14.660597602836788,-2.3343818057328463,0.12577771221534634,0.133278160025789,73
252,12,1-15,2016,Southampton,Southampton xG stats for the 2016/2017 season ,1-15,76,5,5.9273644224740565,57.0,7.0,4.073498478159308,1.853865944314748,0.07799163713781654,0.07146488558174226,74
253,13,16-30,2016,Southampton,Southampton xG stats for the 2016/2017 season ,16-30,65,7,7.2928787199780345,53.0,3.0,3.6113873701542616,3.681491349823773,0.11219813415350822,0.06813938434253324,74
254,14,31-45,2016,Southampton,Southampton xG stats for the 2016/2017 season ,31-45,79,6,5.75446514505893,73.0,8.0,6.742024464532733,-0.987559319473803,0.07284133095011304,0.09235649951414704,74
255,15,46-60,2016,Southampton,Southampton xG stats for the 2016/2017 season ,46-60,106,9,9.249276774935424,65.0,11.0,7.852006305009127,1.3972704699262977,0.08725732806542852,0.1208000970001404,74
256,16,61-75,2016,Southampton,Southampton xG stats for the 2016/2017 season ,61-75,95,3,9.189331750385463,91.0,5.0,8.474792041815817,0.7145397085696459,0.09672980789879436,0.0931295828770969,74
257,17,76+,2016,Southampton,Southampton xG stats for the 2016/2017 season ,76+,131,11,14.898140719160438,98.0,14.0,12.459803529083727,2.438337190076709,0.11372626503175905,0.12714085233758907,74
258,18,1-15,2016,Leicester,Leicester xG stats for the 2016/2017 season ,1-15,67,8,7.268436120823027,72.0,9.0,6.454281345941126,0.8141547748818994,0.10848412120631384,0.08964279647140454,75
259,19,16-30,2016,Leicester,Leicester xG stats for the 2016/2017 season ,16-30,62,5,5.1226410157978535,87.0,7.0,6.851591344922781,-1.7289503291249275,0.08262324219028798,0.07875392350485955,75
260,20,31-45,2016,Leicester,Leicester xG stats for the 2016/2017 season ,31-45,68,10,7.746414194814861,89.0,15.0,11.025398428551853,-3.278984233736992,0.11391785580610088,0.12388088121968376,75
261,21,46-60,2016,Leicester,Leicester xG stats for the 2016/2017 season ,46-60,71,13,9.716656935866922,93.0,10.0,7.5114756282418975,2.205181307625025,0.13685432304037914,0.08076855514238597,75
262,22,61-75,2016,Leicester,Leicester xG stats for the 2016/2017 season ,61-75,74,3,5.976191398687661,97.0,9.0,10.096492098644378,-4.120300699956715,0.08075934322550893,0.1040875474087049,75
263,23,76+,2016,Leicester,Leicester xG stats for the 2016/2017 season ,76+,93,9,11.236914203502238,117.0,13.0,11.637489262036981,-0.4005750585347414,0.12082703444626065,0.09946572018835023,75
264,24,1-15,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,1-15,72,10,8.36396748572588,68.0,5.0,5.182512938976288,3.181454546749592,0.11616621507952613,0.0762134255731807,76
265,25,16-30,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,16-30,50,2,3.701984795276076,76.0,9.0,8.530635222792625,-4.82865042751655,0.07403969590552151,0.11224520029990297,76
266,26,31-45,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,31-45,63,9,6.204179868102074,85.0,6.0,7.934267864562571,-1.7300879964604974,0.09847904552542974,0.0933443278183832,76
267,27,46-60,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,46-60,65,7,7.854117350187153,107.0,10.0,10.268251314759254,-2.4141339645721023,0.12083257461826387,0.0959649655584977,76
268,28,61-75,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,61-75,65,8,5.1901681553572425,75.0,6.0,7.007025510072707,-1.8168573547154665,0.07984874085164988,0.09342700680096944,76
269,29,76+,2016,West_Bromwich_Albion,West Bromwich Albion xG stats for the 2016/2017 season ,76+,83,7,7.431630978360772,107.0,15.0,10.239302763249725,-2.807671784888953,0.08953772263085268,0.09569441834812828,76
270,30,1-15,2016,Sunderland,Sunderland xG stats for the 2016/2017 season ,1-15,53,2,4.473840394988656,100.0,9.0,8.610748991370201,-4.136908596381545,0.08441208292431426,0.08610748991370201,77
271,31,16-30,2016,Sunderland,Sunderland xG stats for the 2016/2017 season ,16-30,65,2,4.509948715567589,101.0,7.0,7.1370299234986305,-2.6270812079310417,0.06938382639334753,0.07066366260889734,77
272,32,31-45,2016,Sunderland,Sunderland xG stats for the 2016/2017 season ,31-45,52,6,5.229207900352777,98.0,11.0,9.944249814376237,-4.715041914023459,0.10056169039139952,0.10147193688139017,77
273,33,46-60,2016,Sunderland,Sunderland xG stats for the 2016/2017 season ,46-60,78,3,6.9469137750566015,116.0,12.0,11.95068408921361,-5.003770314157008,0.08906299711611028,0.10302313870011733,77
274,34,61-75,2016,Sunderland,Sunderland xG stats for the 2016/2017 season ,61-75,68,8,8.024496021680534,115.0,10.0,12.435777976177633,-4.411281954497099,0.11800729443647845,0.10813719979284896,77
275,35,76+,2016,Sunderland,Sunderland xG stats for the 2016/2017 season ,76+,72,8,6.113192955963314,147.0,20.0,18.109324799850587,-11.99613184388727,0.0849054577217127,0.12319268571326927,77
276,36,1-15,2016,Crystal_Palace,Crystal Palace xG stats for the 2016/2017 season ,1-15,65,6,6.729014053940773,67.0,10.0,6.596760397776961,0.13225365616381168,0.10352329313755036,0.09845911041458152,78
277,37,16-30,2016,Crystal_Palace,Crystal Palace xG stats for the 2016/2017 season ,16-30,49,5,4.977816712111236,71.0,6.0,6.5149054462090135,-1.5370887340977788,0.1015880961655354,0.09175923163674668,78
278,38,31-45,2016,Crystal_Palace,Crystal Palace xG stats for the 2016/2017 season ,31-45,66,7,8.184136223979294,90.0,12.0,7.077712334692477,1.106423889286816,0.12400206399968627,0.07864124816324976,78
