,Unnamed: 0,Unnamed: 0.1,description,formation,goalsA,goalsF,index,season,shotsA,shotsF,statF,team,timeF,xGA,xGA90,xGD,xGF,xGF90,team_id
441,131,2,Liverpool xG stats for the 2016/2017 season ,4-1-2-1-2,0.0,7,4-1-2-1-2,2016,20.0,51,4-1-2-1-2,Liverpool,193,2.2824246082454915,1.0643430815652553,3.3676582807675004,5.650082889012992,2.634753678814349,87
442,132,3,Liverpool xG stats for the 2016/2017 season ,4-1-4-1,0.0,0,4-1-4-1,2016,1.0,1,4-1-4-1,Liverpool,18,0.19199873507022852,0.9599936753511428,-0.11741995811462402,0.07457877695560455,0.3728938847780228,87
443,133,4,Liverpool xG stats for the 2016/2017 season ,4-2-3-1,0.0,0,4-2-3-1,2016,1.0,0,4-2-3-1,Liverpool,7,0.06623903661966324,0.8516447565385273,-0.06623903661966324,0.0,0.0,87
444,134,5,Liverpool xG stats for the 2016/2017 season ,4-3-3,39.0,69,4-3-3,2016,272.0,567,4-3-3,Liverpool,3221,32.62175295548513,0.9115050499825093,28.727305395063013,61.349058350548155,1.7141928753645863,87
445,135,6,Liverpool xG stats for the 2016/2017 season ,4-4-1-1,1.0,0,4-4-1-1,2016,1.0,3,4-4-1-1,Liverpool,13,0.4926122725009918,3.4103926557760977,-0.3565782587975264,0.13603401370346546,0.9417739410239916,87
446,136,7,Liverpool xG stats for the 2016/2017 season ,5-4-1,1.0,0,5-4-1,2016,6.0,2,5-4-1,Liverpool,25,0.7973213009536266,2.870356683433056,-0.6641787104308605,0.1331425905227661,0.4793133258819579,87
447,137,0,Manchester City xG stats for the 2016/2017 season ,3-4-1-2,1.0,0,3-4-1-2,2016,9.0,6,3-4-1-2,Manchester_City,51,0.3991934238001704,0.7044589831767714,1.0087519474327564,1.4079453712329268,2.484609478646341,88
448,138,1,Manchester City xG stats for the 2016/2017 season ,3-4-2-1,3.0,2,3-4-2-1,2016,14.0,26,3-4-2-1,Manchester_City,172,1.3944414500147104,0.7296495959379299,2.910681338980794,4.305122788995504,2.2526805291255547,88
449,139,2,Manchester City xG stats for the 2016/2017 season ,3-4-3,4.0,1,3-4-3,2016,13.0,32,3-4-3,Manchester_City,162,2.5978067070245743,1.4432259483469856,0.6817427333444357,3.27954944036901,1.8219719113161168,88
450,140,3,Manchester City xG stats for the 2016/2017 season ,3-5-1-1,1.0,3,3-5-1-1,2016,1.0,10,3-5-1-1,Manchester_City,37,0.15252187848091125,0.3709991638724868,1.7527073100209236,1.9052291885018349,4.634341269328788,88
451,141,4,Manchester City xG stats for the 2016/2017 season ,4-1-2-1-2,3.0,2,4-1-2-1-2,2016,7.0,26,4-1-2-1-2,Manchester_City,114,1.0065030064433813,0.7946076366658273,1.1723557375371456,2.178858743980527,1.7201516399846266,88
452,142,5,Manchester City xG stats for the 2016/2017 season ,4-1-4-1,9.0,26,4-1-4-1,2016,82.0,181,4-1-4-1,Manchester_City,976,8.586999812629074,0.7918339991153859,14.437919406685975,23.024919219315052,2.1231995181745438,88
453,143,6,Manchester City xG stats for the 2016/2017 season ,4-2-2-2,1.0,2,4-2-2-2,2016,9.0,8,4-2-2-2,Manchester_City,54,0.813201648183167,1.3553360803052783,0.4681067178025842,1.2813083659857512,2.1355139433095847,88
454,144,7,Manchester City xG stats for the 2016/2017 season ,4-2-3-1,13.0,31,4-2-3-1,2016,121.0,253,4-2-3-1,Manchester_City,1441,11.709558898583055,0.7313395564694481,20.575278430245817,32.28483732882887,2.0164020538477434,88
455,145,8,Manchester City xG stats for the 2016/2017 season ,4-3-3,3.0,12,4-3-3,2016,40.0,87,4-3-3,Manchester_City,490,3.5420009940862656,0.6505716111587018,11.517214998602867,15.059215992689133,2.7659784476367792,88
456,146,9,Manchester City xG stats for the 2016/2017 season ,4-4-1-1,0.0,1,4-4-1-1,2016,3.0,5,4-4-1-1,Manchester_City,51,0.4761114977300167,0.8401967607000295,0.20938926562666893,0.6855007633566856,1.2097072294529747,88
457,147,10,Manchester City xG stats for the 2016/2017 season ,4-4-2,1.0,0,4-4-2,2016,2.0,4,4-4-2,Manchester_City,27,0.4541135206818581,1.5137117356061935,-0.23449110239744184,0.2196224182844162,0.7320747276147207,88
458,148,0,Manchester United xG stats for the 2016/2017 season ,3-4-2-1,0.0,0,3-4-2-1,2016,1.0,4,3-4-2-1,Manchester_United,19,0.03635060042142868,0.17218705462782005,0.2417480964213609,0.27809869684278965,1.3173096166237404,89
459,149,1,Manchester United xG stats for the 2016/2017 season ,3-5-1-1,0.0,0,3-5-1-1,2016,4.0,4,3-5-1-1,Manchester_United,45,0.13099335692822933,0.26198671385645866,0.0816861242055893,0.21267948113381865,0.4253589622676373,89
460,150,2,Manchester United xG stats for the 2016/2017 season ,3-5-2,0.0,4,3-5-2,2016,4.0,14,3-5-2,Manchester_United,82,0.11491042003035545,0.12612119271624378,1.2975327596068382,1.4124431796371937,1.5502425142359444,89
461,151,3,Manchester United xG stats for the 2016/2017 season ,4-1-2-1-2,0.0,0,4-1-2-1-2,2016,4.0,6,4-1-2-1-2,Manchester_United,44,0.19917449727654452,0.4074023807929321,-0.03556083422154188,0.1636136630550027,0.3346643107943237,89
462,152,4,Manchester United xG stats for the 2016/2017 season ,4-1-4-1,1.0,3,4-1-4-1,2016,7.0,9,4-1-4-1,Manchester_United,90,0.5126603627577424,0.5126603627577424,0.4873970458284021,1.0000574085861444,1.0000574085861444,89
463,153,5,Manchester United xG stats for the 2016/2017 season ,4-2-3-1,17.0,25,4-2-3-1,2016,187.0,314,4-2-3-1,Manchester_United,1740,17.970951553434137,0.9295319769017656,14.679637512657793,32.650589066091925,1.6888235723840652,89
464,154,6,Manchester United xG stats for the 2016/2017 season ,4-2-4-0,0.0,0,4-2-4-0,2016,1.0,0,4-2-4-0,Manchester_United,9,0.12453288584947585,1.2453288584947586,-0.12453288584947585,0.0,0.0,89
465,155,7,Manchester United xG stats for the 2016/2017 season ,4-3-3,9.0,20,4-3-3,2016,140.0,219,4-3-3,Manchester_United,1428,12.185834495350713,0.7680147791187427,8.301906578242779,20.487741073593497,1.2912441853105143,89
466,156,8,Manchester United xG stats for the 2016/2017 season ,4-4-2,2.0,1,4-4-2,2016,12.0,19,4-4-2,Manchester_United,104,1.2619435135275126,1.0920665020911169,0.3605505381710827,1.6224940516985953,1.4040813908930152,89
467,157,9,Manchester United xG stats for the 2016/2017 season ,5-4-1,0.0,1,5-4-1,2016,2.0,1,5-4-1,Manchester_United,13,0.15185506641864774,1.0513043059752538,0.686394676566124,0.8382497429847717,5.803267451433038,89
468,158,0,Watford xG stats for the 2016/2017 season ,3-1-4-2,2.0,1,3-1-4-2,2016,13.0,6,3-1-4-2,Watford,95,1.7675667759031055,1.674536945592416,-0.9630180662497878,0.8045487096533179,0.7622040407241959,90
469,159,1,Watford xG stats for the 2016/2017 season ,3-4-1-2,2.0,5,3-4-1-2,2016,31.0,30,3-4-1-2,Watford,252,2.6875771237537265,0.959848972769188,0.9227215526625514,3.6102986764162783,1.289392384434385,90
470,160,2,Watford xG stats for the 2016/2017 season ,3-4-2-1,6.0,1,3-4-2-1,2016,44.0,15,3-4-2-1,Watford,225,6.261515766382217,2.5046063065528865,-5.097895639948547,1.1636201264336703,0.4654480505734682,90
471,161,3,Watford xG stats for the 2016/2017 season ,3-4-3,3.0,2,3-4-3,2016,27.0,25,3-4-3,Watford,206,2.958029542118311,1.2923430038380972,-1.5767705664038658,1.3812589757144451,0.6034626592927188,90
472,162,4,Watford xG stats for the 2016/2017 season ,3-5-1-1,6.0,3,3-5-1-1,2016,35.0,13,3-5-1-1,Watford,144,3.5820234781131157,2.2387646738206968,-2.555457392707466,1.0265660854056478,0.6416038033785298,90
473,163,5,Watford xG stats for the 2016/2017 season ,3-5-2,8.0,3,3-5-2,2016,81.0,70,3-5-2,Watford,548,6.719607032369822,1.1035850965570877,-1.0820188275538385,5.637588204815984,0.925881274513574,90
474,164,6,Watford xG stats for the 2016/2017 season ,4-1-3-2,1.0,0,4-1-3-2,2016,6.0,0,4-1-3-2,Watford,16,0.5266759181395173,2.9625520395347853,-0.5266759181395173,0.0,0.0,90
475,165,7,Watford xG stats for the 2016/2017 season ,4-1-4-1,1.0,0,4-1-4-1,2016,4.0,5,4-1-4-1,Watford,28,0.5790406130254269,1.861201970438872,-0.0651571936905384,0.5138834193348885,1.6517681335764272,90
476,166,8,Watford xG stats for the 2016/2017 season ,4-2-2-2,0.0,0,4-2-2-2,2016,1.0,3,4-2-2-2,Watford,18,0.07599995285272597,0.3799997642636299,0.0084048081189394,0.08440476097166537,0.4220238048583269,90
477,167,9,Watford xG stats for the 2016/2017 season ,4-2-3-1,7.0,0,4-2-3-1,2016,22.0,18,4-2-3-1,Watford,163,4.671854509972036,2.57955156992321,-2.7288840636610985,1.9429704463109367,1.0728057679017446,90
478,168,10,Watford xG stats for the 2016/2017 season ,4-3-3,9.0,12,4-3-3,2016,69.0,83,4-3-3,Watford,519,6.321948459371924,1.096291640353513,2.0555520663037896,8.377500525675714,1.4527457558975228,90
479,169,11,Watford xG stats for the 2016/2017 season ,4-4-2,12.0,2,4-4-2,2016,73.0,60,4-4-2,Watford,472,9.297388268634675,1.7728070851210191,-4.637293612584472,4.660094656050205,0.8885773708570307,90
480,170,12,Watford xG stats for the 2016/2017 season ,4-5-1,6.0,5,4-5-1,2016,64.0,53,4-5-1,Watford,411,5.056159225292504,1.107188151523906,-0.9520547455176712,4.104104479774833,0.8987090101696714,90
481,171,13,Watford xG stats for the 2016/2017 season ,5-3-2,4.0,5,5-3-2,2016,45.0,35,5-3-2,Watford,302,3.431869937106967,1.0227426964888309,0.6726026274263859,4.104472564533353,1.2231871881059662,90
482,172,14,Watford xG stats for the 2016/2017 season ,5-4-1,1.0,1,5-4-1,2016,24.0,7,5-4-1,Watford,174,1.4624046739190817,0.7564162106478008,-1.2987213572487235,0.16368331667035818,0.08466378448466802,90
483,173,0,Hull xG stats for the 2016/2017 season ,3-1-4-2,1.0,0,3-1-4-2,2016,1.0,5,3-1-4-2,Hull,19,0.11829454451799393,0.5603425792957607,0.05074572376906872,0.16904026828706264,0.8007170603071389,91
484,174,1,Hull xG stats for the 2016/2017 season ,3-4-1-2,3.0,2,3-4-1-2,2016,15.0,16,3-4-1-2,Hull,132,1.7326968917623162,1.1813842443833975,-0.14286258351057768,1.5898343082517383,1.0839779374443672,91
485,175,2,Hull xG stats for the 2016/2017 season ,3-4-2-1,4.0,0,3-4-2-1,2016,15.0,11,3-4-2-1,Hull,118,1.746561236679554,1.3321229771284733,-1.4256433974951506,0.3209178391844034,0.2447678434457314,91
486,176,3,Hull xG stats for the 2016/2017 season ,3-5-1-1,10.0,3,3-5-1-1,2016,78.0,51,3-5-1-1,Hull,375,9.508094873279331,2.28194276958704,-5.270837040618061,4.237257832661272,1.0169418798387049,91
487,177,4,Hull xG stats for the 2016/2017 season ,3-5-2,5.0,5,3-5-2,2016,54.0,36,3-5-2,Hull,291,6.378003029618412,1.9725782565830141,-3.0346902669407427,3.343312762677669,1.0340142564982482,91
488,178,5,Hull xG stats for the 2016/2017 season ,4-1-4-1,9.0,6,4-1-4-1,2016,93.0,54,4-1-4-1,Hull,594,10.203221825882792,1.5459427008913322,-4.75420643389225,5.449015391990542,0.8256083927258399,91
489,179,6,Hull xG stats for the 2016/2017 season ,4-2-3-1,2.0,4,4-2-3-1,2016,53.0,36,4-2-3-1,Hull,360,4.879441084340215,1.2198602710850537,-0.21581737510859966,4.663623709231615,1.1659059273079038,91
490,180,7,Hull xG stats for the 2016/2017 season ,4-3-2-1,6.0,1,4-3-2-1,2016,22.0,11,4-3-2-1,Hull,94,2.9587447373196483,2.832840705944344,-2.5701554045081143,0.3885893328115344,0.3720536165216817,91
491,181,8,Hull xG stats for the 2016/2017 season ,4-3-3,8.0,5,4-3-3,2016,100.0,48,4-3-3,Hull,436,11.53613820951432,2.3813129331566256,-6.671194257214665,4.864943952299655,1.004231549786626,91
492,182,9,Hull xG stats for the 2016/2017 season ,4-4-1-1,18.0,3,4-4-1-1,2016,93.0,64,4-4-1-1,Hull,522,14.565960892476141,2.5113725676683005,-10.239475337788463,4.326485554687679,0.7459457852909791,91
493,183,10,Hull xG stats for the 2016/2017 season ,4-4-2,5.0,5,4-4-2,2016,34.0,36,4-4-2,Hull,244,4.006904921494424,1.4779567333381072,-0.37509312480688095,3.631811796687544,1.3396027118929463,91
494,184,11,Hull xG stats for the 2016/2017 season ,4-5-1,6.0,1,4-5-1,2016,45.0,19,4-5-1,Hull,215,6.445793066173793,2.698238957933216,-5.635355517268182,0.8104375489056109,0.33925292744886043,91
495,185,12,Hull xG stats for the 2016/2017 season ,5-3-2,2.0,1,5-3-2,2016,17.0,5,5-3-2,Hull,59,1.5313968025147917,2.3360290207852747,-1.151473294943571,0.3799235075712204,0.5795443335832176,91
496,186,13,Hull xG stats for the 2016/2017 season ,5-4-1,1.0,1,5-4-1,2016,18.0,6,5-4-1,Hull,101,2.386022920720279,2.1261590382655955,-1.4227396827191114,0.9632832380011678,0.8583712021792584,91
497,187,0,Burnley xG stats for the 2016/2017 season ,4-1-4-1,1.0,0,4-1-4-1,2016,5.0,0,4-1-4-1,Burnley,12,0.2668641675263643,2.0014812564477324,-0.2668641675263643,0.0,0.0,92
498,188,1,Burnley xG stats for the 2016/2017 season ,4-2-3-1,3.0,4,4-2-3-1,2016,26.0,18,4-2-3-1,Burnley,129,2.000327518209815,1.3955773382859171,0.8917467221617699,2.892074240371585,2.017726214212733,92
499,189,2,Burnley xG stats for the 2016/2017 season ,4-3-3,0.0,0,4-3-3,2016,0.0,2,4-3-3,Burnley,6,0.0,0.0,0.1306627318263054,0.1306627318263054,1.9599409773945808,92
500,190,3,Burnley xG stats for the 2016/2017 season ,4-4-1-1,7.0,5,4-4-1-1,2016,66.0,35,4-4-1-1,Burnley,313,5.91881666239351,1.7018961649054822,-2.2929247021675105,3.625891960226,1.0425887425569966,92
501,191,4,Burnley xG stats for the 2016/2017 season ,4-4-2,38.0,27,4-4-2,2016,508.0,303,4-4-2,Burnley,2778,42.189222382381566,1.3668214594724046,-15.43289590999484,26.756326472386718,0.8668356308548613,92
502,192,5,Burnley xG stats for the 2016/2017 season ,4-5-1,6.0,3,4-5-1,2016,68.0,32,4-5-1,Burnley,338,7.960885101929308,2.119762305247449,-5.3930982910096645,2.5677868109196424,0.6837302159253486,92
503,193,0,Middlesbrough xG stats for the 2016/2017 season ,3-1-4-2,0.0,0,3-1-4-2,2016,12.0,5,3-1-4-2,Middlesbrough,94,0.8358267778530717,0.8002596809231537,-0.5104796057567,0.32534717209637165,0.3115026115816324,93
504,194,1,Middlesbrough xG stats for the 2016/2017 season ,3-4-2-1,0.0,0,3-4-2-1,2016,1.0,3,3-4-2-1,Middlesbrough,19,0.06567437946796417,0.3110891659008829,0.07257161848247051,0.13824599795043468,0.6548494639757433,93
505,195,2,Middlesbrough xG stats for the 2016/2017 season ,3-5-2,0.0,0,3-5-2,2016,7.0,11,3-5-2,Middlesbrough,86,0.8098987638950348,0.847568473843641,-0.2482907483354211,0.5616080155596137,0.5877293186088979,93
506,196,3,Middlesbrough xG stats for the 2016/2017 season ,4-1-4-1,1.0,1,4-1-4-1,2016,31.0,8,4-1-4-1,Middlesbrough,84,2.471816712990403,2.648375049632574,-1.844116618856788,0.6277000941336155,0.6725358151431594,93
507,197,4,Middlesbrough xG stats for the 2016/2017 season ,4-2-3-1,10.0,8,4-2-3-1,2016,112.0,75,4-2-3-1,Middlesbrough,761,8.200301504693925,0.9698122673093998,-0.8839290551841259,7.316372449509799,0.8652740084834191,93
508,198,5,Middlesbrough xG stats for the 2016/2017 season ,4-3-3,26.0,12,4-3-3,2016,242.0,168,4-3-3,Middlesbrough,1664,27.701495538465682,1.49827800388336,-11.601581797003744,16.099913741461933,0.8707886038050325,93
509,199,6,Middlesbrough xG stats for the 2016/2017 season ,4-4-1-1,2.0,1,4-4-1-1,2016,25.0,11,4-4-1-1,Middlesbrough,153,1.7026997664943335,1.001588097937843,-0.8149150973185897,0.8877846691757441,0.5222262759857318,93
510,200,7,Middlesbrough xG stats for the 2016/2017 season ,4-4-2,5.0,2,4-4-2,2016,33.0,22,4-4-2,Middlesbrough,181,3.47010643966496,1.7254672904411403,-1.0604200940579176,2.4096863456070423,1.1981865806885843,93
511,201,8,Middlesbrough xG stats for the 2016/2017 season ,4-5-1,4.0,3,4-5-1,2016,58.0,31,4-5-1,Middlesbrough,359,6.877374956384301,1.7241329974222481,-4.113645154051483,2.7637298023328185,0.6928570535096202,93
512,202,9,Middlesbrough xG stats for the 2016/2017 season ,5-3-2,1.0,0,5-3-2,2016,15.0,11,5-3-2,Middlesbrough,95,0.8085222784429789,0.7659684743144008,0.020328018814325333,0.8288502972573042,0.7852265974016566,93
513,203,10,Middlesbrough xG stats for the 2016/2017 season ,5-4-1,4.0,0,5-4-1,2016,16.0,6,5-4-1,Middlesbrough,74,2.5396739989519124,3.0887927014280017,-2.315254902467132,0.2244190964847803,0.2729421443733815,93
514,0,0,Everton xG stats for the 2017/2018 season ,3-1-4-2,3.0,1,3-1-4-2,2017,46.0,25,3-1-4-2,Everton,250,4.1246741907671085,1.4848827086761591,-2.6830409020185466,1.4416332887485623,0.5189879839494824,72
515,1,1,Everton xG stats for the 2017/2018 season ,3-4-1-2,0.0,0,3-4-1-2,2017,9.0,1,3-4-1-2,Everton,33,0.3986265752464533,1.0871633870357815,-0.31344309635460377,0.08518347889184953,0.23231857879595325,72
516,2,2,Everton xG stats for the 2017/2018 season ,3-4-2-1,9.0,2,3-4-2-1,2017,61.0,27,3-4-2-1,Everton,372,6.515597052872182,1.5763541256948823,-4.203684153966607,2.311912898905576,0.5593337658642521,72
517,3,3,Everton xG stats for the 2017/2018 season ,3-4-3,4.0,0,3-4-3,2017,13.0,3,3-4-3,Everton,48,2.6461361814290285,4.9615053401794285,-2.4354587998241186,0.2106773816049099,0.3950200905092061,72
518,4,4,Everton xG stats for the 2017/2018 season ,3-5-2,0.0,0,3-5-2,2017,5.0,4,3-5-2,Everton,46,0.4397206930443645,0.8603230950868,-0.2632947871461511,0.1764259058982134,0.3451811202356349,72
519,5,5,Everton xG stats for the 2017/2018 season ,4-1-2-1-2,0.0,1,4-1-2-1-2,2017,4.0,13,4-1-2-1-2,Everton,53,0.4158112108707428,0.7060945090257896,0.15440543461591005,0.5702166454866529,0.9682924168641276,72
520,6,6,Everton xG stats for the 2017/2018 season ,4-1-4-1,0.0,5,4-1-4-1,2017,27.0,17,4-1-4-1,Everton,223,3.0122990487143397,1.215726073472155,-0.011580066755414007,3.0007189819589257,1.2110525039296112,72
521,7,7,Everton xG stats for the 2017/2018 season ,4-2-2-2,1.0,0,4-2-2-2,2017,5.0,23,4-2-2-2,Everton,88,0.3839768972247839,0.3927036448889836,0.4793870775029063,0.8633639747276902,0.8829858832442287,72
522,8,8,Everton xG stats for the 2017/2018 season ,4-2-3-1,23.0,24,4-2-3-1,2017,210.0,146,4-2-3-1,Everton,1334,23.723003199324012,1.6005024647220096,0.6448294790461659,24.36783267837017,1.6440067024387677,72
523,9,9,Everton xG stats for the 2017/2018 season ,4-3-1-2,2.0,1,4-3-1-2,2017,7.0,6,4-3-1-2,Everton,34,0.4273452274501324,1.1312079550150562,0.6677717994898558,1.095117026939988,2.8988391889587923,72
524,10,10,Everton xG stats for the 2017/2018 season ,4-3-3,9.0,5,4-3-3,2017,81.0,64,4-3-3,Everton,709,7.415305030532181,0.9412940095174842,0.5964327780529857,8.011737808585169,1.0170047993972708,72
525,11,11,Everton xG stats for the 2017/2018 season ,4-4-1-1,5.0,2,4-4-1-1,2017,30.0,16,4-4-1-1,Everton,148,3.1167043410241604,1.89529318035253,-1.7774969744496047,1.3392073665745556,0.8143828580520946,72
526,12,12,Everton xG stats for the 2017/2018 season ,4-4-2,2.0,3,4-4-2,2017,33.0,11,4-4-2,Everton,164,3.5012864796444774,1.9214377022439209,-0.7913581412285566,2.7099283384159207,1.4871557954721517,72
527,13,13,Everton xG stats for the 2017/2018 season ,4-5-1,0.0,0,4-5-1,2017,1.0,1,4-5-1,Everton,13,0.009030083194375038,0.06251596057644257,0.25483264587819576,0.2638627290725708,1.8267419705024133,72
528,14,14,Everton xG stats for the 2017/2018 season ,5-4-1,0.0,0,5-4-1,2017,9.0,2,5-4-1,Everton,33,0.3069407409057021,0.8371111115610058,0.4698967644944787,0.7768375054001808,2.118647742000493,72
529,15,0,Bournemouth xG stats for the 2017/2018 season ,3-4-1-2,0.0,0,3-4-1-2,2017,12.0,1,3-4-1-2,Bournemouth,46,1.343750039115548,2.6290761634869417,-1.228777514770627,0.11497252434492113,0.22494624328354126,73
530,16,1,Bournemouth xG stats for the 2017/2018 season ,3-4-2-1,9.0,3,3-4-2-1,2017,57.0,44,3-4-2-1,Bournemouth,378,5.40024465508759,1.2857725369256168,-2.832580069079995,2.5676645860075955,0.6113487109541893,73
531,17,2,Bournemouth xG stats for the 2017/2018 season ,3-4-3,3.0,9,3-4-3,2017,79.0,56,3-4-3,Bournemouth,482,8.32856078632176,1.5551254580268845,-2.7795956321060658,5.5489651542156935,1.0361138254759594,73
532,18,3,Bournemouth xG stats for the 2017/2018 season ,3-5-1-1,3.0,0,3-5-1-1,2017,9.0,2,3-5-1-1,Bournemouth,49,1.4152737110853195,2.59948232648324,-1.1366671323776243,0.278606578707695,0.5117263690549501,73
533,19,4,Bournemouth xG stats for the 2017/2018 season ,4-2-3-1,4.0,0,4-2-3-1,2017,20.0,8,4-2-3-1,Bournemouth,110,4.922466267831624,4.027472400953147,-4.328640175051986,0.5938260927796364,0.4858577122742479,73
534,20,5,Bournemouth xG stats for the 2017/2018 season ,4-3-3,0.0,0,4-3-3,2017,8.0,5,4-3-3,Bournemouth,44,1.0720483250916004,2.1928261195055465,-0.7540974970906973,0.31795082800090313,0.6503539663654837,73
535,21,6,Bournemouth xG stats for the 2017/2018 season ,4-4-1-1,26.0,19,4-4-1-1,2017,233.0,231,4-4-1-1,Bournemouth,1639,28.14870632719248,1.5456885719629796,-9.739909953437746,18.408796373754736,1.0108552005112426,73
536,22,7,Bournemouth xG stats for the 2017/2018 season ,4-4-2,9.0,12,4-4-2,2017,66.0,93,4-4-2,Bournemouth,477,9.377173257991672,1.7692779732059758,0.6067687068134546,9.983941964805128,1.8837626348688918,73
537,23,8,Bournemouth xG stats for the 2017/2018 season ,4-5-1,1.0,0,4-5-1,2017,7.0,3,4-5-1,Bournemouth,29,0.5003147721290588,1.5527010169522515,0.22299160063266754,0.7233063727617264,2.2447439154674265,73
538,24,9,Bournemouth xG stats for the 2017/2018 season ,5-3-2,2.0,2,5-3-2,2017,34.0,12,5-3-2,Bournemouth,188,3.492106827907264,1.6717532686790093,-2.39696941897273,1.0951374089345336,0.5242679085324895,73
539,25,10,Bournemouth xG stats for the 2017/2018 season ,5-4-1,4.0,0,5-4-1,2017,25.0,10,5-4-1,Bournemouth,148,2.999201231636107,1.8238385868057407,-2.3029903890565038,0.6962108425796032,0.4233714583254344,73
540,26,0,Southampton xG stats for the 2017/2018 season ,3-4-2-1,5.0,5,3-4-2-1,2017,55.0,47,3-4-2-1,Southampton,434,2.4095203494653106,0.4996701185527142,2.7183079859241843,5.127828335389495,1.0633745395969,74
541,27,1,Southampton xG stats for the 2017/2018 season ,3-4-3,1.0,2,3-4-3,2017,7.0,14,3-4-3,Southampton,75,0.8135467600077391,0.9762561120092867,0.9131138464435936,1.7266606064513326,2.0719927277415997,74
542,28,2,Southampton xG stats for the 2017/2018 season ,3-5-1-1,1.0,0,3-5-1-1,2017,23.0,4,3-5-1-1,Southampton,78,1.1665189238265157,1.3459833736459796,-0.6304924683645368,0.5360264554619789,0.6184920639945911,74
543,29,3,Southampton xG stats for the 2017/2018 season ,4-1-2-1-2,0.0,0,4-1-2-1-2,2017,7.0,17,4-1-2-1-2,Southampton,75,0.5041281962767243,0.6049538355320692,1.3632419789209962,1.8673701751977203,2.2408442102372645,74
544,30,4,Southampton xG stats for the 2017/2018 season ,4-1-4-1,6.0,2,4-1-4-1,2017,27.0,14,4-1-4-1,Southampton,181,4.366682603955268,2.171278642850686,-3.473457541316748,0.8932250626385212,0.4441450587705354,74
545,31,5,Southampton xG stats for the 2017/2018 season ,4-2-2-2,1.0,1,4-2-2-2,2017,4.0,10,4-2-2-2,Southampton,27,1.227968469262123,4.093228230873744,-0.6785961054265499,0.5493723638355732,1.831241212785244,74
546,32,6,Southampton xG stats for the 2017/2018 season ,4-2-3-1,32.0,21,4-2-3-1,2017,278.0,289,4-2-3-1,Southampton,2136,30.483210992533717,1.2844049575505778,-4.601015863940121,25.882195128593594,1.0905419295755727,74
547,33,7,Southampton xG stats for the 2017/2018 season ,4-4-1-1,1.0,1,4-4-1-1,2017,2.0,3,4-4-1-1,Southampton,29,0.1105622798204422,0.34312431668413096,0.044948162510991096,0.1555104423314333,0.4826186141320343,74
548,34,8,Southampton xG stats for the 2017/2018 season ,4-4-2,6.0,4,4-4-2,2017,42.0,36,4-4-2,Southampton,297,4.0914577366784215,1.23983567778134,0.0031504957005381584,4.0946082323789605,1.2407903734481696,74
549,35,9,Southampton xG stats for the 2017/2018 season ,4-5-1,1.0,0,4-5-1,2017,2.0,0,4-5-1,Southampton,14,0.08897941559553146,0.5720105288284165,-0.08897941559553146,0.0,0.0,74
550,36,10,Southampton xG stats for the 2017/2018 season ,5-4-1,2.0,1,5-4-1,2017,45.0,15,5-4-1,Southampton,208,2.5662937983870497,1.110415585840551,-0.3370270058512688,2.229266792535782,0.9645865929241364,74
551,37,0,Leicester xG stats for the 2017/2018 season ,3-4-1-2,0.0,1,3-4-1-2,2017,2.0,7,3-4-1-2,Leicester,36,0.10884181782603264,0.2721045445650816,0.7778814267367125,0.8867232445627451,2.2168081114068627,75
552,38,1,Leicester xG stats for the 2017/2018 season ,3-4-2-1,0.0,0,3-4-2-1,2017,3.0,0,3-4-2-1,Leicester,16,0.13636932522058487,0.7670774543657899,-0.13636932522058487,0.0,0.0,75
553,39,2,Leicester xG stats for the 2017/2018 season ,3-5-1-1,1.0,0,3-5-1-1,2017,4.0,2,3-5-1-1,Leicester,16,0.7696369290351868,4.329207725822927,-0.6618007719516754,0.10783615708351137,0.6065783835947514,75
554,40,3,Leicester xG stats for the 2017/2018 season ,3-5-2,2.0,1,3-5-2,2017,9.0,5,3-5-2,Leicester,58,1.9552275678142903,3.0339738121256232,-1.6149869365617633,0.34024063125252724,0.5279596002194388,75
555,41,4,Leicester xG stats for the 2017/2018 season ,4-1-4-1,4.0,1,4-1-4-1,2017,25.0,7,4-1-4-1,Leicester,79,1.177528592757881,1.341488270230497,0.18035379145294428,1.357882384210825,1.5469546149237248,75
556,42,5,Leicester xG stats for the 2017/2018 season ,4-2-3-1,18.0,18,4-2-3-1,2017,91.0,110,4-2-3-1,Leicester,799,12.27553705777973,1.3827263269088557,2.0615169480443,14.33705400582403,1.6149372472142212,75
557,43,6,Leicester xG stats for the 2017/2018 season ,4-3-3,0.0,1,4-3-3,2017,5.0,18,4-3-3,Leicester,75,0.2779907435178757,0.3335888922214508,2.558102047070861,2.8360927905887365,3.4033113487064837,75
558,44,7,Leicester xG stats for the 2017/2018 season ,4-4-1-1,30.0,27,4-4-1-1,2017,313.0,222,4-4-1-1,Leicester,2096,30.848515383899212,1.3246022827055959,-3.0615996690467,27.78691571485251,1.1931404648553083,75
559,45,8,Leicester xG stats for the 2017/2018 season ,4-4-2,3.0,7,4-4-2,2017,33.0,48,4-4-2,Leicester,360,3.349165244959295,0.8372913112398237,2.3299871906638145,5.6791524356231085,1.4197881089057771,75
