,id,season,player_name,team_id,team_title,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,npg,npxG,xGChain,xGBuildup
894,,2014,Cheick Tioté,86,Newcastle United,11,899,0,0.1609903322532773,2,0.5410721823573112,10,8,5,0,M S,0,0.1609903322532773,3.0268098264932632,2.4337082877755165
895,,2014,Cristian Gamboa,76,West Bromwich Albion,10,223,0,0.03101767413318157,1,0.22987520694732666,1,3,1,0,D S,0,0.03101767413318157,0.7136672921478748,0.560071436688304
896,,2014,Jack Butland,85,Stoke,3,270,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.06753058731555939,0.06753058731555939
897,,2014,Phil Bardsley,85,Stoke,25,2079,0,0.6633688975125551,1,1.61168765835464,22,17,6,0,D S,0,0.6633688975125551,3.909187598153949,2.805655690841377
898,,2014,Philipp Wollscheid,85,Stoke,12,1006,0,0.2240687534213066,0,0.1324881725013256,3,5,4,0,D,0,0.2240687534213066,0.7216655611991882,0.6515559460967779
899,,2014,Geoff Cameron,85,Stoke,27,2133,0,1.2347009051591158,1,1.3203431898728013,9,12,4,0,D M S,0,1.2347009051591158,3.3885021768510337,2.3439937569200997
900,,2014,Marc Muniesa,85,Stoke,19,1381,0,0.1333635477349162,0,0.1021679313853383,5,3,3,0,D S,0,0.1333635477349162,1.975038087926805,1.8743933141231537
901,,2014,Glenn Whelan,85,Stoke,28,2279,0,0.4037076998502016,0,0.5963587518781424,15,19,6,0,M S,0,0.4037076998502016,3.2294937865808606,2.624401171691716
902,,2014,Stephen Ireland,85,Stoke,17,934,0,1.1184629183262589,3,1.2160585224628448,15,22,3,0,M S,0,1.1184629183262589,3.4109157063066964,1.6969609656371176
903,,2014,Dionatan Teixeira,85,Stoke,1,1,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
904,,2014,Fabian Delph,71,Aston Villa,28,2435,0,1.542956312187016,3,2.4155405843630438,42,36,1,1,M S,0,1.542956312187016,7.702491542324424,6.121815336868168
905,,2014,Callum McManaman,76,West Bromwich Albion,8,355,0,0.2652826756238937,1,0.685582235455513,4,7,1,0,F M S,0,0.2652826756238937,0.5664248690009117,0.1482192724943161
906,,2014,Steven Davis,74,Southampton,35,2668,0,3.1191515009850264,2,3.70224981661886,30,49,3,0,M S,0,3.1191515009850264,14.560726234689355,9.784430680796504
907,,2014,Matt Targett,74,Southampton,6,221,0,0.0355154424905777,0,0.03846359997987747,1,1,0,0,D S,0,0.0355154424905777,0.936812193132937,0.936812193132937
908,,2014,Erik Pieters,85,Stoke,31,2571,0,0.468611266463995,2,1.149583749473095,8,17,8,0,D S,0,0.468611266463995,4.224028622731566,3.1595729310065512
909,,2014,Shay Given,71,Aston Villa,3,270,0,0.0,0,0.0,0,0,1,0,GK,0,0.0,0.025135856121778488,0.025135856121778488
910,,2014,Sébastien Pocognoli,76,West Bromwich Albion,15,1228,0,0.11279196478426455,0,1.1693170461803677,7,9,1,0,D,0,0.11279196478426455,2.0024184212088585,1.3211263641715048
911,,2014,Andre Wisdom,76,West Bromwich Albion,24,1971,0,0.3431071443483233,1,0.4987744344398379,3,9,1,0,D S,0,0.3431071443483233,5.626686833798885,5.097016267478466
912,,2014,Jay Fulton,84,Swansea,2,112,0,0.0,0,0.0,0,0,0,0,M S,0,0.0,0.16985647194087505,0.16985647194087505
913,,2014,Kieran Richardson,71,Aston Villa,22,1349,0,0.7576621742919087,1,1.1378548545762897,9,8,2,1,D F M S,0,0.7576621742919087,3.913324545137584,2.1866521472111344
914,,2014,Muhamed Besic,72,Everton,23,1293,0,0.4019688870757818,0,0.4497350510209799,18,8,8,0,M S,0,0.4019688870757818,2.2160526094958186,1.5080287382006643
915,,2014,Brendan Galloway,72,Everton,2,175,0,0.0,0,0.09453743696212767,0,2,1,0,D,0,0.0,0.13886315003037453,0.08104076609015465
916,,2014,Harrison Reed,74,Southampton,9,462,0,0.12033861503005028,0,0.0,4,0,0,0,M S,0,0.12033861503005028,1.0006626211106775,0.913404932245612
917,,2014,Mikael Mandron,77,Sunderland,1,2,0,0.10869960486888884,0,0.0,1,0,0,0,S,0,0.10869960486888884,0.10869960486888884,0.0
918,,2014,Nabil Bentaleb,82,Tottenham,26,2195,0,1.148594024591148,2,1.75860015489161,26,16,8,0,D M S,0,1.148594024591148,9.828875724226236,7.750007957220077
919,,2014,Joey O&#039;Brien,81,West Ham,9,523,0,0.09181301295757294,0,0.4548986628651619,2,5,2,0,D S,0,0.09181301295757294,0.7866455093026161,0.4285198673605919
920,,2014,Darron Gibson,72,Everton,9,406,0,0.2926195655018091,0,0.019342640414834026,10,2,0,0,M S,0,0.2926195655018091,1.5063826311379669,1.223553702235222
921,,2014,Andreas Pereira,89,Manchester United,1,12,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
922,,2014,Steven Pienaar,72,Everton,9,309,0,0.30018893629312515,2,0.3296654596924782,5,5,1,0,M S,0,0.30018893629312515,0.9340770766139029,0.5224289149045944
923,,2014,Sebastián Coates,77,Sunderland,10,821,0,0.3651319090276957,0,0.06305804103612901,7,2,1,0,D S,0,0.3651319090276957,1.1237658746540546,1.1051173992455006
924,,2014,Wes Brown,77,Sunderland,25,1998,0,0.2678195647895336,0,0.2529221624135971,4,5,5,1,D S,0,0.2678195647895336,1.4911851473152635,1.3596983999013899
925,,2014,Kurt Zouma,80,Chelsea,15,633,0,0.020824987441301342,0,0.03005489520728588,1,1,0,0,D M S,0,0.020824987441301342,0.8308886028826237,0.7800087332725525
926,,2014,Carl Jenkinson,81,West Ham,32,2660,0,1.1120524704456332,2,2.1274423422291875,13,22,2,0,D S,0,1.1120524704456332,7.7740988936275235,5.715341847389936
927,,2014,Massadio Haidara,86,Newcastle United,15,1092,0,0.1060660257935524,1,0.3449204340577125,7,8,0,0,D S,0,0.1060660257935524,2.3956144675612454,2.098641589283943
928,,2014,Marc Wilson,85,Stoke,27,2127,0,0.2635967517271638,0,0.2408034149557352,6,6,4,1,D S,0,0.2635967517271638,2.2582527920603748,2.0109073854982853
929,,2014,Phil Jones,89,Manchester United,22,1881,0,0.18775559216737747,0,0.2614503633230925,3,5,3,0,D,0,0.18775559216737747,3.642874008044601,3.626329412683845
930,,2014,Kelvin Davis,74,Southampton,7,617,0,0.0,0,0.0,0,0,0,0,GK S,0,0.0,0.21326328814029694,0.21326328814029694
931,,2014,Ritchie de Laet,75,Leicester,26,1881,0,0.04612213093787432,1,1.1547538172453642,4,12,3,0,D S,0,0.04612213093787432,3.5829266887158155,2.842075888067484
932,,2014,Kyle Bartley,84,Swansea,7,630,0,0.19451050460338595,0,0.0,4,0,2,0,D,0,0.19451050460338595,1.445461481809616,1.445461481809616
933,,2014,Liam Bridcutt,77,Sunderland,18,889,0,0.05484146811068058,2,0.7365253120660782,4,9,6,1,M S,0,0.05484146811068058,4.408938057720661,3.7714867508038883
934,,2014,Mikel Arteta,83,Arsenal,7,451,0,0.036514182575047016,1,0.06850946880877018,2,3,1,0,M S,0,0.036514182575047016,1.0064920000731945,0.9221100397408007
935,,2014,Jerome Sinclair,87,Liverpool,2,22,0,0.0,0,0.05215833708643913,0,1,0,0,S,0,0.0,0.05215833708643913,0.0
936,,2014,Paulo Gazzaniga,74,Southampton,2,180,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.4042690694332123,0.4042690694332123
937,,2014,Tyias Browning,72,Everton,2,24,0,0.0,0,0.03256918489933014,0,1,0,0,S,0,0.0,0.06536708027124405,0.03279789537191391
938,,2014,Tim Krul,86,Newcastle United,30,2700,0,0.0,1,0.2590464055538177,0,1,1,0,GK,0,0.0,1.1895204875618222,1.1895204875618222
939,,2014,Federico Fazio,82,Tottenham,20,1780,0,0.4927778858691454,0,0.037802763283252716,11,3,2,1,D,0,0.4927778858691454,4.650255372747778,4.612452605739237
940,,2014,Peter Odemwingie,85,Stoke,7,176,0,0.028979426249861717,0,0.31353825703263283,1,6,0,0,M S,0,0.028979426249861717,0.4717333903536201,0.3208946539089084
941,,2014,Luke Shaw,89,Manchester United,16,1131,0,0.14160747453570366,0,1.2783836126327517,3,14,1,1,D M S,0,0.14160747453570366,2.826808672398329,1.8807966187596319
942,,2014,Steve Sidwell,85,Stoke,12,438,0,0.15503773093223572,0,0.034374918788671494,8,1,3,0,M S,0,0.15503773093223572,1.0006032455712557,0.8919816166162491
943,,2014,Rushian Hepburn-Murphy,71,Aston Villa,1,5,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
944,,2014,Elliot Lee,81,West Ham,1,12,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
945,,2014,Tony Hibbert,72,Everton,4,336,0,0.021160395815968517,0,0.0,1,0,0,0,D,0,0.021160395815968517,0.4514724165201187,0.43031202256679535
946,,2014,Emanuele Giaccherini,77,Sunderland,8,292,0,0.33444701880216604,0,0.5553949195891619,8,10,2,0,M S,0,0.33444701880216604,0.9628255814313889,0.33459085784852505
947,,2014,Kenji Gorré,84,Swansea,1,5,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
948,,2014,Nathan Baker,71,Aston Villa,11,761,0,0.3110744934529066,0,0.2268700897693634,6,4,0,0,D S,0,0.3110744934529066,0.8839892819523811,0.7373377345502377
949,,2014,Oliver Shenton,85,Stoke,1,1,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
950,,2014,Matt Grimes,84,Swansea,3,38,0,0.0,0,0.13826574385166168,0,1,0,0,S,0,0.0,0.1905175894498825,0.1905175894498825
951,,2014,Ryan Seager,74,Southampton,1,1,0,0.0,0,0.07801131904125214,0,1,0,0,S,0,0.0,0.07801131904125214,0.0
952,,2014,Jonathan Williams,78,Crystal Palace,2,28,0,0.120572192594409,0,0.3852013647556305,2,2,0,0,S,0,0.120572192594409,0.5057735592126846,0.3852013647556305
953,,2014,Gerhard Tremmel,84,Swansea,2,107,0,0.0,0,0.0,0,0,0,0,GK S,0,0.0,0.0,0.0
954,,2014,Charles N&#039;Zogbia,71,Aston Villa,27,1455,0,1.0603898195549846,2,1.4756778627634048,27,17,3,0,D F M S,0,1.0603898195549846,4.7289251536130905,2.9079018346965317
955,,2014,Nick Powell,75,Leicester,3,36,0,0.051329804118722684,0,0.0,2,0,0,0,S,0,0.051329804118722684,0.051329804118722684,0.0
956,,2014,Dean Hammond,75,Leicester,12,783,0,0.17877508886158466,0,0.14358846098184586,6,4,3,0,M S,0,0.17877508886158466,1.2299334816634655,1.1204452831298113
957,,2014,Juan Cuadrado,80,Chelsea,12,302,0,1.7546613290905952,0,0.2913039140403271,8,6,2,0,M S,0,1.7546613290905952,2.9557097032666206,1.0333526451140642
958,,2014,Diego Poyet,81,West Ham,3,87,0,0.0,0,0.014837389811873438,0,1,1,0,M S,0,0.0,0.19431644678115845,0.19431644678115845
959,,2014,Ricardo Álvarez,77,Sunderland,13,490,0,0.2926670368760824,0,0.7517006751149893,10,7,3,0,M S,0,0.2926670368760824,2.645040489733219,1.70825507491827
960,,2014,Filip Djuricic,74,Southampton,9,313,0,0.4205703269690275,0,0.3222300633788109,7,5,1,0,F M S,0,0.4205703269690275,1.2824907591566443,0.7111392812803388
961,,2014,Wojciech Szczesny,83,Arsenal,17,1501,0,0.0,0,0.0,0,0,1,0,GK,0,0.0,1.1442009713500738,1.1442009713500738
962,,2014,Mohamed Salah,80,Chelsea,3,23,0,0.502302423119545,0,0.026374481618404392,2,1,0,0,S,0,0.502302423119545,0.5454844385385513,0.01680753380060196
963,,2014,Vlad Chiriches,82,Tottenham,10,712,0,0.013775902800261973,0,0.3581444537267089,1,3,2,1,D S,0,0.013775902800261973,1.589667810127139,1.2588227298110723
964,,2014,Mauricio Isla,202,Queens Park Rangers,26,2128,0,0.3045687656849623,2,2.8283303044736385,7,30,4,0,D M S,0,0.3045687656849623,7.5719033498317,5.911912243813276
965,,2014,Tom Heaton,92,Burnley,38,3420,0,0.0,0,0.07019648514688015,0,2,1,0,GK,0,0.0,1.3104163389652967,1.2402198538184166
966,,2014,Matthew Lowton,71,Aston Villa,12,749,0,0.10120634734630583,0,0.4257537052035332,3,5,2,0,D S,0,0.10120634734630583,1.6330731697380545,1.1808965243399143
967,,2014,Michael Keane, ,"Burnley,Manchester United",22,1632,0,1.3335254061967134,1,0.21137382090091705,12,6,1,0,D S,0,1.3335254061967134,1.2806250099092722,1.046955440193415
968,,2014,Stephen Ward,92,Burnley,9,623,0,0.021849293261766437,0,0.26818395126610994,1,7,3,0,D M S,0,0.021849293261766437,1.4511311957612634,1.3017287962138653
969,,2014,Dean Marney,92,Burnley,20,1690,0,0.3208228452131152,0,0.5910360757261515,9,12,6,0,M,0,0.3208228452131152,3.859486180357635,3.333931791596114
970,,2014,Sam Vokes,92,Burnley,15,557,0,1.4532246254384518,0,0.15245827101171014,17,5,0,0,F S,0,1.4532246254384518,1.5718892477452755,0.5125540979206562
971,,2014,Lukas Jutkiewicz,92,Burnley,25,964,0,2.7128864601254463,2,2.159586576744914,36,13,1,0,F M S,0,2.7128864601254463,5.238464375957847,0.40361362136900425
972,,2014,Ezekiel Fryers,78,Crystal Palace,1,1,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
973,,2014,Nathaniel Chalobah,92,Burnley,4,59,0,0.016966767609119415,0,0.0,1,0,1,0,S,0,0.016966767609119415,0.7547208443284035,0.7377540841698647
974,,2014,Curtis Davies,91,Hull,21,1823,0,1.4156262390315533,0,0.1381610706448555,12,2,2,0,D,0,1.4156262390315533,1.8853977490216491,1.3858988601714373
975,,2014,Harry Maguire,91,Hull,3,83,0,0.0,0,0.0,0,0,1,0,S,0,0.0,0.0,0.0
976,,2014,Andrew Robertson,91,Hull,24,1528,0,0.34413850866258144,2,1.067260641604662,10,17,7,0,D M S,0,0.34413850866258144,2.7249738136306405,1.378703968599439
977,,2014,Robert Snodgrass,91,Hull,1,39,0,0.0,0,0.0,0,0,0,0,M,0,0.0,0.02248237282037735,0.02248237282037735
978,,2014,Tom Huddlestone,91,Hull,31,2552,0,0.9374579107388854,2,1.150144102051854,38,24,6,2,M S,0,0.9374579107388854,6.04863600153476,5.365607036277653
979,,2014,Eldin Jakupovic,91,Hull,3,228,0,0.0,0,0.0,0,0,0,0,GK S,0,0.0,0.1496199034154415,0.1496199034154415
980,,2014,Víctor Valdés,89,Manchester United,2,105,0,0.0,0,0.0,0,0,0,0,GK S,0,0.0,0.035952471196651466,0.035952471196651466
981,,2014,Javier Manquillo,87,Liverpool,10,765,0,0.0792082604020834,0,0.07267219573259354,2,1,3,0,D M,0,0.0792082604020834,2.1695786118507385,2.0903703570365906
982,,2014,Kevin Long,92,Burnley,1,20,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
983,,2014,Ainsley Maitland-Niles,83,Arsenal,1,1,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
984,,2014,Jake Hesketh,74,Southampton,2,49,0,0.08380094170570374,0,0.0,2,0,1,0,M S,0,0.08380094170570374,0.08380094170570374,0.0
985,,2014,Ben Hamer,75,Leicester,8,720,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.3751887381076813,0.3751887381076813
986,,2014,Lloyd Isgrove,74,Southampton,1,6,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.05837573483586311,0.05837573483586311
987,,2014,Reece Burke,81,West Ham,5,417,0,0.1679459810256958,0,0.06505554169416428,4,1,0,0,D S,0,0.1679459810256958,0.11575928702950478,0.05403781682252884
988,,2014,David Jones,92,Burnley,36,3218,0,1.5607127826660872,0,2.0149600813165307,21,25,0,0,M,0,1.5607127826660872,6.072744270786643,4.69809140637517
989,,2014,Fredrik Ulvestad,92,Burnley,2,67,0,0.0,0,0.0,0,0,1,0,M S,0,0.0,0.05660964921116829,0.05660964921116829
990,,2014,Chuba Akpom,83,Arsenal,3,23,0,0.5139968991279602,0,0.0,2,0,0,0,S,0,0.5139968991279602,0.5139968991279602,0.0
991,,2014,Ravel Morrison,81,West Ham,1,31,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
992,,2014,Santiago Vergini,77,Sunderland,31,2638,0,1.0927719892933965,0,0.15615575294941664,13,5,6,0,D S,0,1.0927719892933965,3.385348066687584,2.7836810406297445
993,,2014,Filipe Luis,80,Chelsea,15,940,0,0.2597894594073296,0,0.4944407269358635,5,10,1,0,D S,0,0.2597894594073296,4.8163053914904586,4.595360465347767
994,,2014,Christian Atsu,72,Everton,5,108,0,0.2264489084482193,1,1.3633009791374209,4,5,0,0,F S,0,0.2264489084482193,2.257687449455261,1.234276831150055
995,,2014,Antolin Alcaraz,72,Everton,8,516,0,0.12005858682096004,0,0.0,2,0,1,1,D S,0,0.12005858682096004,1.5727775655686855,1.5727775655686855
996,,2014,Rafael,89,Manchester United,10,587,0,0.08321008086204529,1,0.6008909465745091,2,6,2,0,D S,0,0.08321008086204529,2.131751021370292,1.9162591975182293
997,,2014,Benjamin Stambouli,82,Tottenham,12,448,0,0.060700006783008575,0,0.06520415283739568,2,3,4,0,M S,0,0.060700006783008575,0.7637705262750387,0.696203950792551
998,,2014,Hatem Ben Arfa,91,Hull,8,383,0,0.4892526268959045,0,0.4060614835470915,3,8,1,0,F M S,0,0.4892526268959045,1.017334658652544,0.377213004976511
999,,2014,Lukas Podolski,83,Arsenal,7,83,0,0.9136217646300792,0,0.3546023815870285,9,2,0,0,S,0,0.9136217646300792,0.5932805873453617,0.11954313889145853
1000,,2014,Jussi Jääskeläinen,81,West Ham,1,26,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
1001,,2014,Guy Demel,81,West Ham,6,263,0,0.0,0,0.10647565871477127,0,1,0,0,D S,0,0.0,0.348105039447546,0.348105039447546
1002,,2014,Anthony Réveillere,77,Sunderland,16,1328,0,0.0826492141932249,1,0.9263476198539138,4,10,0,0,D S,0,0.0826492141932249,3.2864036774262786,2.3480351641774178
1003,,2014,Chris Baird,76,West Bromwich Albion,19,802,0,0.1287390310317278,0,0.26984634436666965,4,5,2,0,D M S,0,0.1287390310317278,1.809513097628951,1.6776535417884588
1004,,2014,Robert Green,202,Queens Park Rangers,36,3183,0,0.0,0,0.059990275651216514,0,3,1,0,GK,0,0.0,1.5963861718773842,1.5603470727801323
1005,,2014,Darnell Furlong,202,Queens Park Rangers,3,228,0,0.009575447998940943,0,0.0,1,0,1,0,D,0,0.009575447998940943,0.0689823254942894,0.05940687656402587
1006,,2014,Nedum Onuoha,202,Queens Park Rangers,23,1928,0,1.3744837371632457,0,0.3494612220674753,9,8,2,1,D S,0,1.3744837371632457,3.415722743608057,2.9179285783320665
1007,,2014,Yun Suk-Young,202,Queens Park Rangers,23,1721,0,0.5935321189463139,0,0.3570780828595161,6,9,4,0,D M S,0,0.5935321189463139,2.5768054984509945,1.7795473244041204
1008,,2014,Karl Henry,202,Queens Park Rangers,33,2507,0,0.2998351911082864,0,0.4435894191265106,10,11,8,0,M S,0,0.2998351911082864,3.135765053331852,2.683545865118504
1009,,2014,Junior Hoilett,202,Queens Park Rangers,22,868,0,0.8032063804566859,0,1.09153750538826,24,12,2,0,M S,0,0.8032063804566859,2.4889721628278494,1.4444765467196703
1010,,2014,Shaun Wright-Phillips,202,Queens Park Rangers,4,127,0,0.01806066930294037,0,0.0202969778329134,1,1,0,0,M S,0,0.01806066930294037,0.2255941648036241,0.20753349550068376
1011,,2014,Emiliano Martinez,83,Arsenal,4,299,0,0.0,0,0.0,0,0,0,0,GK S,0,0.0,0.41308738104999065,0.41308738104999065
1012,,2014,Yaya Sanogo, ,"Arsenal,Crystal Palace",13,452,0,1.794336775317788,0,0.20496981404721734,17,5,1,0,F S,0,1.794336775317788,2.2648067846894264,0.678649727255106
1013,,2014,Mehdi Abeid,86,Newcastle United,13,654,0,0.42071016784757376,0,0.024444742128252983,12,1,0,0,M S,0,0.42071016784757376,1.3741774447262287,1.0811375565826893
1014,,2014,Ryan Taylor,86,Newcastle United,14,909,0,0.6939946431666613,1,0.8286028914153576,16,14,3,0,D M S,0,0.6939946431666613,0.6176115050911903,0.4123231060802937
1015,,2014,Florin Gardos,74,Southampton,11,572,0,0.022504100576043132,0,0.017950687557458878,1,1,1,0,D S,0,0.022504100576043132,1.0331275016069412,1.0151768177747726
1016,,2014,Allan McGregor,91,Hull,26,2340,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.9759451616555452,0.9759451616555452
1017,,2014,Alex Bruce,91,Hull,22,1457,0,0.062057208269834525,1,0.6139847040176392,1,1,3,0,D S,0,0.062057208269834525,2.095926007255912,2.095926007255912
1018,,2014,Maynor Figueroa,91,Hull,3,213,0,0.023221064358949658,0,0.04142652824521065,2,2,0,0,D M S,0,0.023221064358949658,0.1188635304570198,0.07833486050367355
1019,,2014,Steve Harper,91,Hull,10,852,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.0,0.0
1020,,2014,Jason McCarthy,74,Southampton,1,2,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
1021,,2014,Adam Armstrong,86,Newcastle United,11,188,0,0.7543585672974586,1,0.4861124996095896,7,6,1,0,F S,0,0.7543585672974586,2.1150293387472634,0.932864537462592
1022,,2014,Jason Shackell,92,Burnley,38,3346,0,0.8140068911015987,0,0.4381553935818374,9,9,3,0,D,0,0.8140068911015987,3.6069017369300127,3.35063830576837
1023,,2014,Steven Reid,92,Burnley,7,108,0,0.0,0,0.0,0,0,1,0,M S,0,0.0,0.10044772922992706,0.10044772922992706
1024,,2014,Michael Duff,92,Burnley,21,1812,0,0.11047706380486487,0,0.7724531181156635,2,4,4,1,D,0,0.11047706380486487,1.8002634160220623,1.7725541777908802
1025,,2014,Daniel Lafferty,92,Burnley,1,14,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
1026,,2014,Rio Ferdinand,202,Queens Park Rangers,11,990,0,0.0,0,0.0,0,0,2,0,D,0,0.0,1.264612389728427,1.264612389728427
1027,,2014,Armand Traore,202,Queens Park Rangers,16,770,0,0.3853630442172289,0,0.18602939695119855,7,6,2,0,D M S,0,0.3853630442172289,2.2040760600939397,1.7562555437907577
1028,,2014,Michael Doughty,202,Queens Park Rangers,3,44,0,0.0,0,0.14174078404903412,0,1,0,0,S,0,0.0,0.21607768721878529,0.21607768721878529
1029,,2014,Ron Vlaar,71,Aston Villa,20,1644,0,1.1542237801477313,1,0.6243055462837219,14,2,3,1,D S,0,1.1542237801477313,1.989695538766682,1.9193971902132037
1030,,2014,Nenê,81,West Ham,8,115,0,0.3611748442053795,0,0.4466036716476083,9,4,0,0,S,0,0.3611748442053795,0.8369721919298172,0.5192915778607129
1031,,2014,Shola Ameobi,78,Crystal Palace,4,32,0,0.02284374088048935,0,0.0,1,0,0,0,S,0,0.02284374088048935,0.02284374088048935,0.02284374088048935
1032,,2014,Luke Garbutt,72,Everton,4,285,0,0.0591408796608448,0,0.20126074366271496,1,4,1,0,D S,0,0.0591408796608448,0.4716155044734478,0.3939608111977577
1033,,2014,Matt Upson,75,Leicester,5,382,0,0.05968886241316795,0,0.028860168531537056,2,1,0,0,D,0,0.05968886241316795,0.3863257002085447,0.3863257002085447
1034,,2014,Matthew James,75,Leicester,27,1884,0,1.7331528449431062,1,2.1965580601245165,27,37,2,1,M S,0,1.7331528449431062,5.696064792573452,3.534255433827638
1035,,2014,Paulinho,82,Tottenham,15,461,0,0.4308958388864994,1,0.9786123447120191,7,4,3,0,M S,0,0.4308958388864994,2.241101515479386,1.4849737966433167
1036,,2014,Yannick Sagbo,91,Hull,4,45,0,0.0,0,0.06489145755767822,0,1,0,0,S,0,0.0,0.12167969159781933,0.12167969159781933
1037,,2014,Richard Dunne,202,Queens Park Rangers,23,1886,0,1.0475111408159137,0,0.08156353048980236,8,3,7,0,D S,0,1.0475111408159137,2.0043458268046384,1.965090116485953
1038,,2014,Reece Grego-Cox,202,Queens Park Rangers,4,134,0,0.3061163127422333,0,0.0,1,0,0,0,F S,0,0.3061163127422333,0.4058482795953751,0.09973196685314177
1039,,2014,Brandon Comley,202,Queens Park Rangers,1,9,0,0.013827459886670113,0,0.0,1,0,0,0,S,0,0.013827459886670113,0.013827459886670113,0.0
1040,,2014,Dominic Gape,74,Southampton,1,1,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
1041,,2014,Dwight Tiendalli,84,Swansea,3,125,0,0.0,0,0.02612556517124176,0,2,0,0,D S,0,0.0,0.040565591305494315,0.014440027065575125
1042,,2014,Adel Taarabt,202,Queens Park Rangers,7,296,0,0.3101956956088543,0,0.33720742259174585,11,13,0,0,M S,0,0.3101956956088543,0.700971320271492,0.2464992376044393
1043,,2014,Tom Ince,91,Hull,7,302,0,0.8033556174486876,0,0.0422908328473568,7,2,0,0,F M S,0,0.8033556174486876,0.9460430666804314,0.1614222191274166
1044,,2014,Jak Alnwick,86,Newcastle United,6,493,0,0.0,0,0.0,0,0,0,0,GK S,0,0.0,0.0,0.0
1045,,2014,Cole Kpekawa,202,Queens Park Rangers,1,4,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
1046,,2014,Brad Jones,87,Liverpool,3,195,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.07424715161323547,0.07424715161323547
1047,,2014,Tom Lawrence,75,Leicester,3,47,0,0.2336086705327034,0,0.0,3,0,0,0,S,0,0.2336086705327034,0.2336086705327034,0.0
1048,,2014,Liam Rosenior,91,Hull,13,568,0,0.0697268070653081,1,0.8106442391872406,4,3,0,0,D S,0,0.0697268070653081,1.2922325860708952,0.5257350383326411
1049,,2014,Tyler Blackett,89,Manchester United,11,644,0,0.0,0,0.0,0,0,3,1,D S,0,0.0,2.1524343099445105,2.1524343099445105
1050,,2014,Matthew Taylor,92,Burnley,10,576,0,1.939981795847416,1,0.9087478145956992,9,8,0,0,M S,0,1.1788128986954691,2.7200694978237148,1.5080892760306597
1051,,2014,Jazz Richards,84,Swansea,10,633,0,0.0,1,0.1276700422167778,0,3,1,0,D S,0,0.0,1.5579437110573051,1.44639908708632
1052,,2014,Dedryck Boyata,88,Manchester City,2,91,0,0.0,0,0.0,0,0,1,0,D S,0,0.0,0.23568521440029144,0.23568521440029144
1053,,2014,Philippe Senderos,71,Aston Villa,8,631,0,0.6512037478387356,0,0.015057450160384178,5,1,2,0,D S,0,0.6512037478387356,0.7687258012592793,0.7536683492362499
1054,,2014,Marvin Sordell,92,Burnley,14,271,0,0.158111572265625,0,0.1310485228896141,3,2,2,0,F S,0,0.158111572265625,0.2891600951552391,0.0
1055,,2014,William Buckley,77,Sunderland,22,858,0,0.1758511420339346,2,1.4605558142066002,3,12,2,0,F M S,0,0.1758511420339346,2.8756587281823163,1.9490570919588208
1056,,2014,Jed Steer,71,Aston Villa,1,90,0,0.0,0,0.0,0,0,0,0,GK,0,0.0,0.10095680505037308,0.10095680505037308
1057,,2014,Jason Davidson,76,West Bromwich Albion,2,101,0,0.0,0,0.052400801330804825,0,1,0,0,D S,0,0.0,0.052400801330804825,0.0
1058,,2014,Isaiah Brown,80,Chelsea,1,8,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
1059,,2014,José Pozo,88,Manchester City,3,141,0,0.5196043290197849,0,0.18190953135490415,3,2,0,0,F S,0,0.5196043290197849,0.6281030476093292,0.030911583453416824
1060,,2014,Jerome Thomas,78,Crystal Palace,1,5,0,0.0,0,0.0,0,0,0,0,S,0,0.0,0.0,0.0
1061,,2014,Barry Bannan,78,Crystal Palace,7,137,0,0.03436544444411993,0,0.14980969205498695,2,3,1,0,M S,0,0.03436544444411993,0.14121056348085406,0.12075215578079225
